aX,aY,aZ,gX,gY,gZ
-0.580,-0.841,0.072,-5.599,12.169,15.279
-0.583,-0.841,0.069,-5.666,12.045,15.368
-0.585,-0.840,0.067,-5.720,11.921,15.496
-0.587,-0.840,0.065,-5.743,11.816,15.660
-0.589,-0.841,0.064,-5.739,11.737,15.877
-0.592,-0.840,0.063,-5.711,11.683,16.141
-0.594,-0.839,0.062,-5.656,11.675,16.443
-0.597,-0.839,0.061,-5.564,11.745,16.789
-0.599,-0.839,0.061,-5.425,11.856,17.177
-0.602,-0.839,0.062,-5.171,12.012,17.628
-0.606,-0.839,0.063,-4.806,12.226,18.128
-0.609,-0.839,0.064,-4.336,12.493,18.703
-0.612,-0.839,0.066,-3.789,12.830,19.353
-0.615,-0.837,0.068,-3.246,13.245,20.053
-0.619,-0.834,0.071,-2.761,13.752,20.739
-0.623,-0.831,0.074,-2.383,14.358,21.379
-0.627,-0.827,0.077,-2.113,15.037,21.997
-0.632,-0.822,0.080,-1.985,15.782,22.545
-0.637,-0.817,0.083,-1.927,16.589,23.036
-0.642,-0.813,0.086,-1.884,17.512,23.472
-0.648,-0.810,0.088,-1.810,18.492,23.840
-0.653,-0.807,0.090,-1.623,19.594,24.184
-0.658,-0.806,0.090,-1.271,20.846,24.499
-0.663,-0.805,0.090,-0.716,22.257,24.785
-0.668,-0.805,0.089,0.081,23.913,25.054
-0.673,-0.804,0.088,1.119,25.710,25.328
-0.679,-0.803,0.086,2.309,27.602,25.631
-0.684,-0.801,0.085,3.528,29.561,25.967
-0.690,-0.798,0.084,4.572,31.483,26.285
-0.696,-0.794,0.083,5.384,33.323,26.589
-0.702,-0.790,0.081,5.957,35.080,26.890
-0.708,-0.786,0.080,6.342,36.723,27.180
-0.714,-0.781,0.079,6.607,38.227,27.430
-0.719,-0.778,0.077,6.864,39.612,27.591
-0.724,-0.774,0.075,7.194,40.959,27.717
-0.728,-0.771,0.073,7.641,42.347,27.805
-0.731,-0.768,0.070,8.135,43.938,27.821
-0.734,-0.764,0.066,8.577,45.765,27.801
-0.736,-0.759,0.060,8.940,47.862,27.786
-0.738,-0.754,0.055,8.706,50.150,27.775
-0.739,-0.749,0.050,8.892,52.627,27.726
-0.740,-0.743,0.044,8.957,55.239,27.652
-0.741,-0.736,0.039,8.905,57.964,27.540
-0.742,-0.730,0.033,8.731,60.716,27.390
-0.743,-0.723,0.027,8.473,63.464,27.204
-0.745,-0.717,0.020,8.175,66.122,26.958
-0.746,-0.713,0.013,7.921,68.796,26.605
-0.747,-0.710,0.005,7.832,71.523,26.198
-0.748,-0.709,-0.001,7.888,74.234,25.787
-0.748,-0.708,-0.007,8.104,77.417,25.489
-0.748,-0.708,-0.014,8.648,80.375,25.208
-0.748,-0.708,-0.020,9.605,83.323,24.872

-0.779,-0.724,0.456,-4.761,75.000,21.132
-0.769,-0.729,0.484,-15.233,71.976,18.535
-0.762,-0.736,0.506,-22.017,70.501,16.387
-0.766,-0.741,0.527,-25.924,69.890,14.638
-0.777,-0.742,0.545,-28.416,70.214,13.327
-0.788,-0.742,0.559,-29.996,72.113,12.277
-0.796,-0.740,0.571,-31.205,75.474,11.474
-0.803,-0.736,0.580,-32.663,80.010,10.874
-0.812,-0.733,0.583,-34.342,85.368,10.475
-0.821,-0.733,0.580,-35.857,90.684,10.222
-0.829,-0.736,0.572,-37.224,95.740,9.983
-0.838,-0.743,0.559,-38.249,99.945,9.758
-0.848,-0.752,0.544,-38.755,102.809,9.539
-0.858,-0.764,0.525,-38.613,103.171,9.335
-0.869,-0.777,0.504,-37.846,103.133,9.073
-0.879,-0.791,0.482,-36.572,102.174,8.698
-0.887,-0.802,0.460,-34.205,100.609,8.275
-0.894,-0.807,0.438,-31.461,98.691,7.879
-0.899,-0.807,0.417,-28.797,96.532,7.573
-0.903,-0.804,0.398,-26.589,94.306,7.384
-0.908,-0.797,0.381,-25.242,92.074,7.323
-0.911,-0.790,0.365,-24.408,89.712,7.324
-0.913,-0.784,0.350,-23.805,87.019,7.356
-0.914,-0.781,0.335,-23.352,84.097,7.344
-0.914,-0.779,0.321,-22.965,81.121,7.295
-0.912,-0.778,0.306,-22.487,78.243,7.236
-0.909,-0.778,0.291,-21.858,75.625,7.163
-0.905,-0.777,0.276,-21.001,73.248,7.054
-0.902,-0.775,0.261,-19.835,71.064,6.899
-0.899,-0.772,0.246,-18.530,68.979,6.747
-0.897,-0.768,0.232,-17.163,66.924,6.601
-0.894,-0.765,0.218,-15.790,64.879,6.459
-0.891,-0.762,0.205,-14.430,62.840,6.319
-0.888,-0.759,0.192,-13.154,60.789,6.187
-0.884,-0.755,0.180,-12.001,58.707,6.067
-0.880,-0.752,0.169,-11.008,56.586,5.963
-0.875,-0.749,0.158,-10.165,54.463,5.863
-0.871,-0.747,0.147,-9.468,52.362,5.799
-0.866,-0.745,0.136,-8.845,50.285,5.768
-0.861,-0.744,0.125,-8.228,48.233,5.737
-0.856,-0.744,0.115,-7.564,46.248,5.702
-0.851,-0.743,0.106,-6.827,44.343,5.675
-0.845,-0.741,0.098,-6.054,42.528,5.648
-0.840,-0.738,0.090,-5.328,40.817,5.619
-0.836,-0.734,0.083,-4.688,39.278,5.565
-0.831,-0.730,0.077,-4.181,37.902,5.502
-0.827,-0.726,0.072,-3.770,36.606,5.416
-0.824,-0.721,0.067,-3.555,35.382,5.332
-0.821,-0.717,0.062,-3.432,34.225,5.226
-0.818,-0.714,0.057,-3.400,33.189,5.079
-0.816,-0.712,0.051,-3.415,32.269,4.937
-0.813,-0.712,0.044,-3.381,31.421,4.807
-0.811,-0.713,0.037,-3.215,30.639,4.698
-0.808,-0.714,0.031,-2.909,29.890,4.609
-0.807,-0.716,0.025,-2.440,29.114,4.540
-0.806,-0.717,0.019,-1.854,28.268,4.477
-0.805,-0.719,0.013,-1.179,27.376,4.428
-0.804,-0.721,0.007,-0.451,26.440,4.409
-0.804,-0.721,0.002,0.276,25.454,4.418
-0.803,-0.721,-0.003,0.994,24.419,4.460
-0.803,-0.721,-0.008,1.673,23.338,4.527
-0.803,-0.720,-0.012,2.277,22.281,4.597
-0.802,-0.718,-0.015,2.752,21.286,4.687
-0.801,-0.717,-0.018,3.110,20.390,4.835
-0.799,-0.715,-0.020,3.420,19.618,5.014
-0.798,-0.713,-0.020,3.695,18.990,5.210
-0.796,-0.712,-0.020,3.964,18.440,5.428
-0.795,-0.712,-0.020,4.243,17.954,5.663
-0.794,-0.712,-0.020,4.602,17.540,5.938
-0.793,-0.713,-0.020,5.076,17.163,6.238
-0.793,-0.715,-0.021,5.711,16.842,6.566
-0.792,-0.716,-0.022,6.489,16.586,6.925
-0.792,-0.717,-0.024,7.368,16.382,7.320
-0.792,-0.718,-0.025,8.302,16.233,7.766
-0.792,-0.717,-0.026,9.142,16.134,8.249
-0.792,-0.714,-0.027,9.769,16.107,8.770
-0.793,-0.709,-0.028,10.102,16.140,9.324
-0.794,-0.704,-0.027,10.202,16.262,9.842
-0.795,-0.699,-0.024,10.100,16.421,10.280
-0.796,-0.696,-0.022,9.945,16.577,10.706
-0.798,-0.695,-0.019,9.831,16.766,11.076
-0.799,-0.696,-0.017,9.806,17.037,11.407
-0.800,-0.696,-0.015,9.920,17.354,11.727
-0.801,-0.696,-0.014,10.184,17.731,12.027
-0.803,-0.695,-0.014,10.472,18.201,12.291
-0.804,-0.693,-0.015,10.729,18.799,12.564
-0.805,-0.689,-0.017,10.890,19.513,12.838
-0.806,-0.684,-0.019,10.861,20.339,13.100
-0.808,-0.678,-0.022,10.502,21.317,13.361
-0.809,-0.673,-0.024,9.975,22.475,13.505
-0.810,-0.670,-0.024,9.354,23.761,13.592
-0.811,-0.669,-0.024,8.731,25.040,13.698
-0.812,-0.670,-0.026,8.320,26.344,13.796
-0.812,-0.673,-0.027,8.117,27.644,13.808
-0.813,-0.674,-0.029,8.066,28.910,13.743
-0.813,-0.675,-0.031,8.168,30.131,13.658
-0.813,-0.675,-0.033,8.448,31.364,13.564
-0.813,-0.676,-0.036,8.970,32.620,13.393
-0.812,-0.675,-0.039,9.629,33.945,13.163
-0.810,-0.672,-0.044,10.354,35.401,12.896
-0.809,-0.669,-0.050,11.092,37.181,12.625
-0.806,-0.665,-0.057,11.771,39.258,12.355
-0.804,-0.660,-0.063,12.192,41.586,12.079
-0.801,-0.655,-0.068,12.373,44.047,11.781
-0.799,-0.652,-0.072,12.286,46.497,11.497
-0.798,-0.650,-0.076,12.077,48.892,11.198
-0.796,-0.650,-0.080,11.864,51.126,10.850
-0.794,-0.652,-0.083,11.782,53.200,10.396
-0.793,-0.656,-0.086,12.075,55.168,9.799
-0.791,-0.661,-0.089,12.853,57.112,9.159
-0.788,-0.665,-0.094,14.233,59.104,8.482
-0.786,-0.667,-0.100,16.031,61.121,7.816
-0.778,-0.666,-0.108,17.723,63.573,6.922
-0.778,-0.665,-0.117,19.198,65.922,6.072
-0.776,-0.662,-0.127,20.099,68.234,5.342
-0.773,-0.658,-0.138,20.508,70.540,4.556
-0.769,-0.652,-0.147,20.367,72.935,3.735
-0.764,-0.647,-0.155,19.732,75.581,2.803
-0.760,-0.645,-0.162,18.628,78.368,1.822

-0.953,-0.808,0.204,16.013,75.691,-1.979
-0.950,-0.828,0.228,15.811,74.256,-5.411
-0.946,-0.836,0.242,17.477,73.875,-7.822
-0.950,-0.834,0.253,18.969,74.652,-9.693
-0.959,-0.825,0.268,19.054,75.454,-11.346
-0.969,-0.818,0.278,18.081,76.072,-12.507
-0.976,-0.815,0.284,16.184,76.510,-13.227
-0.981,-0.819,0.286,13.547,76.608,-13.802
-0.987,-0.825,0.282,10.971,76.292,-14.302
-0.987,-0.834,0.272,9.068,75.632,-14.700
-0.991,-0.844,0.259,8.126,74.784,-14.994
-0.993,-0.854,0.247,7.956,73.783,-15.296
-0.995,-0.860,0.236,8.441,72.692,-15.675
-0.996,-0.863,0.227,9.350,71.496,-15.937
-0.996,-0.861,0.224,10.454,70.251,-16.044
-0.995,-0.855,0.221,11.299,68.973,-16.023
-0.993,-0.847,0.220,11.582,67.636,-15.931
-0.991,-0.841,0.219,11.378,66.286,-15.723
-0.988,-0.836,0.218,10.999,64.914,-15.457
-0.984,-0.836,0.213,10.755,63.574,-15.201
-0.979,-0.838,0.206,10.852,62.288,-14.957
-0.974,-0.840,0.195,11.391,61.072,-14.706
-0.969,-0.840,0.182,12.504,59.924,-14.422
-0.965,-0.839,0.168,13.884,58.795,-14.107
-0.962,-0.837,0.153,15.353,57.634,-13.757
-0.959,-0.833,0.138,16.719,56.432,-13.350
-0.956,-0.828,0.123,17.823,55.115,-12.890
-0.953,-0.822,0.109,18.453,53.565,-12.404
-0.949,-0.816,0.094,18.701,51.791,-11.894
-0.944,-0.811,0.080,18.664,49.784,-11.377
-0.939,-0.807,0.066,18.497,47.693,-10.858
-0.932,-0.804,0.053,18.294,45.557,-10.316
-0.925,-0.803,0.041,18.193,43.490,-9.789
-0.918,-0.802,0.030,18.243,41.518,-9.261
-0.911,-0.801,0.019,18.429,39.713,-8.735
-0.903,-0.798,0.009,18.656,38.043,-8.203
-0.895,-0.794,0.001,18.871,36.513,-7.659
-0.888,-0.789,-0.006,18.954,35.118,-7.139
-0.880,-0.783,-0.013,18.875,33.885,-6.592
-0.873,-0.777,-0.018,18.628,32.811,-6.022
-0.866,-0.770,-0.023,18.194,31.820,-5.474
-0.860,-0.765,-0.027,17.496,30.889,-4.954
-0.855,-0.760,-0.032,16.685,30.047,-4.451
-0.849,-0.757,-0.037,15.936,29.302,-3.985
-0.844,-0.756,-0.042,15.384,28.623,-3.577
-0.840,-0.757,-0.046,15.054,27.974,-3.282
-0.836,-0.757,-0.049,14.949,27.349,-3.030
-0.832,-0.756,-0.052,14.962,26.735,-2.799
-0.829,-0.754,-0.055,15.021,26.125,-2.587
-0.826,-0.752,-0.058,15.070,25.529,-2.397
-0.824,-0.749,-0.060,15.040,24.959,-2.193
-0.822,-0.746,-0.061,14.931,24.404,-1.987
-0.820,-0.744,-0.061,14.788,23.841,-1.785
-0.819,-0.744,-0.061,14.657,23.277,-1.585
-0.817,-0.746,-0.061,14.644,22.735,-1.383
-0.817,-0.748,-0.061,14.937,22.206,-1.145
-0.816,-0.751,-0.062,15.508,21.691,-0.879
-0.816,-0.753,-0.062,16.334,21.190,-0.602
-0.816,-0.755,-0.062,17.372,20.710,-0.314
-0.816,-0.756,-0.063,18.583,20.275,0.019
-0.817,-0.756,-0.064,19.812,19.889,0.406
-0.817,-0.754,-0.065,20.951,19.566,0.834
-0.818,-0.752,-0.065,21.913,19.310,1.295
-0.819,-0.749,-0.064,22.684,19.088,1.777
-0.820,-0.747,-0.063,23.199,18.895,2.273
-0.820,-0.746,-0.062,23.695,18.731,2.800
-0.821,-0.746,-0.060,24.315,18.565,3.343
-0.822,-0.747,-0.059,25.072,18.394,3.879
-0.822,-0.748,-0.059,25.936,18.231,4.386
-0.822,-0.749,-0.060,26.954,18.101,4.887
-0.821,-0.749,-0.061,28.072,18.010,5.392
-0.821,-0.749,-0.062,29.198,17.967,5.907
-0.821,-0.747,-0.064,30.168,17.969,6.425
-0.820,-0.744,-0.066,30.852,18.010,6.941
-0.820,-0.740,-0.068,31.138,18.085,7.439
-0.819,-0.737,-0.069,31.171,18.195,7.937
-0.818,-0.736,-0.069,31.095,18.313,8.442
-0.818,-0.737,-0.068,31.036,18.377,8.905
-0.818,-0.740,-0.067,31.098,18.372,9.312
-0.817,-0.742,-0.067,31.356,18.332,9.659
-0.817,-0.742,-0.068,31.658,18.287,9.986
-0.816,-0.741,-0.069,31.911,18.260,10.274
-0.815,-0.739,-0.071,32.054,18.314,10.527
-0.813,-0.736,-0.073,32.082,18.475,10.767
-0.812,-0.732,-0.076,32.011,18.802,10.979
-0.810,-0.728,-0.077,31.872,19.299,11.120
-0.808,-0.726,-0.079,31.708,19.925,11.241
-0.805,-0.726,-0.080,31.670,20.623,11.385
-0.803,-0.728,-0.081,31.833,21.300,11.518
-0.801,-0.729,-0.082,32.178,21.924,11.604
-0.798,-0.730,-0.083,32.654,22.501,11.651
-0.796,-0.730,-0.085,33.153,23.042,11.664
-0.793,-0.730,-0.086,33.649,23.499,11.643
-0.791,-0.729,-0.088,34.102,23.888,11.559
-0.790,-0.727,-0.090,34.483,24.291,11.408
-0.788,-0.725,-0.092,34.776,24.769,11.241
-0.785,-0.721,-0.096,34.999,25.384,11.050
-0.783,-0.718,-0.099,35.109,26.232,10.822
-0.781,-0.714,-0.101,35.125,27.288,10.539
-0.779,-0.710,-0.103,35.060,28.539,10.212
-0.776,-0.708,-0.103,34.899,29.959,9.817
-0.774,-0.706,-0.103,34.712,31.421,9.375
-0.772,-0.705,-0.101,34.509,32.835,8.902
-0.770,-0.705,-0.102,34.430,34.135,8.468
-0.768,-0.707,-0.103,34.550,35.288,8.060
-0.767,-0.708,-0.106,34.747,36.311,7.627
-0.765,-0.708,-0.111,34.816,37.217,7.121
-0.762,-0.707,-0.116,34.768,38.197,6.578
-0.759,-0.707,-0.121,34.679,39.225,6.139
-0.757,-0.708,-0.127,34.559,40.257,5.723
-0.755,-0.708,-0.132,34.231,41.326,5.225
-0.752,-0.706,-0.136,33.722,42.497,4.685
-0.749,-0.704,-0.139,33.061,43.855,4.126
-0.747,-0.702,-0.139,32.309,45.142,3.562
-0.745,-0.702,-0.137,31.398,46.175,2.971
-0.743,-0.705,-0.137,30.685,46.980,2.308
-0.738,-0.707,-0.138,30.160,47.715,1.617
-0.737,-0.710,-0.140,29.776,48.116,1.023
-0.735,-0.711,-0.145,29.429,48.459,0.398

-0.895,-0.725,0.355,28.475,48.289,-8.243
-0.903,-0.741,0.368,28.636,48.854,-16.139
-0.912,-0.746,0.379,29.117,50.141,-23.375
-0.922,-0.744,0.383,29.028,51.985,-29.808
-0.934,-0.736,0.384,27.672,53.718,-35.423
-0.947,-0.730,0.380,23.558,55.022,-40.003
-0.959,-0.731,0.372,15.817,55.820,-43.101
-0.971,-0.740,0.360,7.484,56.090,-45.251
-0.983,-0.753,0.344,0.171,55.852,-46.667
-0.992,-0.768,0.326,-5.668,55.312,-47.509
-1.000,-0.782,0.307,-9.816,54.550,-47.129
-1.008,-0.794,0.290,-11.770,53.623,-47.059
-1.014,-0.805,0.275,-12.385,52.608,-46.766
-1.017,-0.810,0.263,-12.320,51.460,-46.236
-1.019,-0.812,0.256,-12.011,50.114,-45.611
-1.019,-0.810,0.251,-11.740,48.594,-44.868
-1.018,-0.803,0.247,-11.682,46.954,-44.049
-1.015,-0.796,0.244,-11.978,45.170,-43.172
-1.011,-0.791,0.240,-12.605,43.406,-42.250
-1.005,-0.788,0.235,-13.378,41.806,-41.298
-0.997,-0.789,0.230,-13.893,40.444,-40.352
-0.989,-0.792,0.224,-13.968,39.301,-39.418
-0.981,-0.796,0.218,-13.606,38.248,-38.510
-0.974,-0.799,0.211,-12.884,37.266,-37.649
-0.966,-0.800,0.204,-11.639,36.298,-36.823
-0.960,-0.800,0.196,-10.260,35.244,-36.022
-0.953,-0.798,0.187,-8.960,34.115,-35.247
-0.947,-0.796,0.176,-7.852,32.887,-34.476
-0.940,-0.795,0.164,-6.857,31.604,-33.698
-0.934,-0.795,0.151,-5.912,30.290,-32.916
-0.927,-0.796,0.138,-5.005,28.955,-32.121
-0.920,-0.798,0.126,-4.112,27.560,-31.307
-0.913,-0.799,0.113,-3.252,26.094,-30.499
-0.906,-0.801,0.100,-2.451,24.507,-29.675
-0.899,-0.802,0.087,-1.736,22.870,-28.842
-0.892,-0.804,0.074,-1.085,21.209,-27.990
-0.885,-0.804,0.062,-0.531,19.488,-27.107
-0.878,-0.804,0.050,-0.069,17.756,-26.235
-0.871,-0.804,0.038,0.266,16.039,-25.379
-0.863,-0.802,0.027,0.500,14.397,-24.499
-0.855,-0.801,0.017,0.648,12.874,-23.610
-0.847,-0.799,0.007,0.717,11.482,-22.743
-0.838,-0.798,-0.001,0.747,10.212,-21.918
-0.830,-0.797,-0.009,0.793,9.109,-21.134
-0.822,-0.796,-0.015,0.882,8.125,-20.402
-0.814,-0.795,-0.020,1.000,7.277,-19.724
-0.806,-0.793,-0.026,1.125,6.549,-19.077
-0.799,-0.791,-0.031,1.240,5.952,-18.469
-0.792,-0.789,-0.036,1.320,5.466,-17.884
-0.785,-0.787,-0.041,1.358,5.094,-17.319
-0.779,-0.785,-0.045,1.373,4.796,-16.737
-0.774,-0.783,-0.050,1.327,4.564,-16.137
-0.769,-0.781,-0.055,1.243,4.378,-15.532
-0.765,-0.781,-0.059,1.132,4.246,-14.932
-0.760,-0.783,-0.063,1.098,4.155,-14.314
-0.756,-0.786,-0.065,1.229,4.103,-13.643
-0.753,-0.790,-0.066,1.577,4.037,-12.933
-0.751,-0.792,-0.067,2.093,3.937,-12.184
-0.750,-0.794,-0.067,2.640,3.777,-11.412
-0.749,-0.796,-0.068,3.201,3.591,-10.613
-0.748,-0.798,-0.068,3.711,3.379,-9.749
-0.748,-0.798,-0.069,4.133,3.158,-8.828
-0.748,-0.800,-0.070,4.514,2.946,-7.827
-0.749,-0.801,-0.071,4.902,2.727,-6.767
-0.749,-0.803,-0.071,5.358,2.525,-5.676
-0.750,-0.806,-0.072,5.966,2.356,-4.545
-0.751,-0.809,-0.072,6.984,2.221,-3.331
-0.751,-0.812,-0.072,8.349,2.113,-2.063
-0.752,-0.814,-0.071,9.965,2.026,-0.763
-0.753,-0.814,-0.069,11.704,1.947,0.530
-0.754,-0.814,-0.067,13.447,1.870,1.818
-0.756,-0.812,-0.063,15.142,1.747,3.125
-0.757,-0.810,-0.060,16.698,1.621,4.373
-0.759,-0.807,-0.057,18.094,1.510,5.569
-0.760,-0.804,-0.054,19.307,1.450,6.700
-0.761,-0.800,-0.052,20.362,1.482,7.774
-0.762,-0.796,-0.051,21.313,1.638,8.847
-0.762,-0.793,-0.051,22.222,1.941,9.893
-0.763,-0.790,-0.050,23.145,2.471,10.906
-0.764,-0.787,-0.049,24.101,3.130,11.847
-0.765,-0.785,-0.046,25.121,3.883,12.683
-0.767,-0.785,-0.042,26.308,4.646,13.388
-0.768,-0.785,-0.037,27.624,5.328,14.031
-0.770,-0.786,-0.032,29.128,5.815,14.597
-0.773,-0.787,-0.029,30.817,6.150,15.082
-0.776,-0.787,-0.026,32.508,6.372,15.452
-0.778,-0.785,-0.026,34.003,6.567,15.722
-0.780,-0.782,-0.027,35.213,6.818,15.958
-0.782,-0.778,-0.029,36.095,7.195,16.161
-0.783,-0.775,-0.032,36.705,7.837,16.335
-0.784,-0.771,-0.035,37.142,8.728,16.481
-0.786,-0.769,-0.037,37.506,9.891,16.604
-0.787,-0.768,-0.037,37.873,11.165,16.722
-0.788,-0.769,-0.037,38.193,12.402,16.810
-0.790,-0.772,-0.037,38.574,13.423,16.886
-0.790,-0.775,-0.037,39.041,14.201,16.962
-0.791,-0.778,-0.038,39.541,14.770,17.024
-0.791,-0.779,-0.040,39.871,15.189,17.043
-0.791,-0.779,-0.042,40.022,15.534,17.044
-0.791,-0.778,-0.045,40.018,15.888,17.020
-0.791,-0.777,-0.047,39.879,16.301,16.959
-0.790,-0.776,-0.049,39.643,16.841,16.862
-0.789,-0.775,-0.051,39.358,17.546,16.698
-0.788,-0.773,-0.052,39.192,18.500,16.513
-0.787,-0.772,-0.052,39.190,19.774,16.298
-0.786,-0.771,-0.049,39.334,21.222,16.039
-0.785,-0.771,-0.046,39.665,22.764,15.740
-0.783,-0.771,-0.043,40.217,24.311,15.390
-0.782,-0.771,-0.041,40.916,25.755,15.013
-0.780,-0.769,-0.040,41.508,27.115,14.576
-0.778,-0.766,-0.041,41.799,28.469,14.066
-0.775,-0.760,-0.044,41.632,29.849,13.477
-0.772,-0.754,-0.047,40.916,31.240,12.697
-0.770,-0.748,-0.052,39.853,32.778,11.880
-0.766,-0.745,-0.057,38.542,34.737,11.097
-0.763,-0.745,-0.063,37.172,36.913,10.344
-0.759,-0.747,-0.069,36.011,39.265,9.627
-0.755,-0.749,-0.070,35.114,41.621,8.978
-0.752,-0.752,-0.072,34.370,43.800,8.379

-0.953,-0.745,0.233,23.845,43.826,4.615
-0.958,-0.759,0.244,16.687,44.587,0.992
-0.964,-0.773,0.257,11.778,45.886,-2.574
-0.970,-0.786,0.270,8.429,47.547,-5.847
-0.973,-0.795,0.282,5.797,49.615,-8.893
-0.974,-0.799,0.291,3.179,51.837,-10.938
-0.976,-0.804,0.296,1.625,53.872,-13.335
-0.977,-0.801,0.293,-1.347,55.852,-15.648
-0.979,-0.800,0.287,-5.248,57.487,-17.776
-0.983,-0.804,0.280,-8.820,58.494,-19.775
-0.986,-0.813,0.274,-11.616,59.202,-21.913
-0.984,-0.822,0.266,-13.320,60.122,-23.932
-0.978,-0.830,0.257,-13.612,61.474,-25.471
-0.974,-0.833,0.248,-13.131,62.791,-26.393
-0.977,-0.832,0.239,-12.796,63.588,-26.979
-0.980,-0.831,0.234,-12.991,63.846,-26.662
-0.983,-0.834,0.228,-13.424,63.834,-27.301
-0.981,-0.838,0.222,-13.789,63.755,-27.240
-0.983,-0.846,0.216,-13.585,63.086,-26.896
-0.987,-0.855,0.207,-12.970,62.231,-26.509
-0.988,-0.860,0.196,-11.805,61.286,-25.959
-0.988,-0.863,0.183,-10.003,60.250,-25.344
-0.989,-0.863,0.169,-8.081,59.140,-24.667
-0.989,-0.862,0.154,-6.097,57.964,-23.884
-0.987,-0.860,0.138,-4.086,56.622,-23.016
-0.985,-0.858,0.123,-2.011,55.128,-22.040
-0.982,-0.854,0.109,-0.103,53.423,-21.012
-0.979,-0.850,0.096,1.552,51.404,-19.940
-0.975,-0.846,0.084,2.948,49.140,-18.841
-0.970,-0.842,0.073,4.117,46.640,-17.743
-0.964,-0.839,0.063,5.178,43.980,-16.705
-0.958,-0.836,0.054,6.209,41.254,-15.756
-0.950,-0.833,0.045,7.262,38.604,-14.890
-0.941,-0.830,0.035,8.374,36.193,-14.103
-0.932,-0.826,0.025,9.523,34.093,-13.377
-0.923,-0.820,0.014,10.438,32.267,-12.699
-0.915,-0.814,0.003,11.096,30.647,-12.019
-0.907,-0.809,-0.007,11.550,29.143,-11.316
-0.898,-0.805,-0.017,11.865,27.723,-10.540
-0.891,-0.803,-0.025,12.131,26.266,-9.809
-0.884,-0.802,-0.034,12.379,24.827,-9.156
-0.876,-0.801,-0.042,12.645,23.453,-8.463
-0.869,-0.800,-0.049,12.887,22.130,-7.794
-0.861,-0.798,-0.055,13.042,20.849,-7.170
-0.855,-0.797,-0.060,13.103,19.609,-6.569
-0.848,-0.796,-0.064,13.145,18.383,-6.019
-0.842,-0.795,-0.067,13.229,17.196,-5.519
-0.837,-0.795,-0.070,13.398,16.146,-5.071
-0.831,-0.794,-0.073,13.699,15.220,-4.638
-0.826,-0.793,-0.075,14.133,14.427,-4.218
-0.821,-0.792,-0.078,14.669,13.758,-3.796
-0.817,-0.791,-0.080,15.274,13.193,-3.353
-0.814,-0.791,-0.082,16.012,12.707,-2.897
-0.811,-0.791,-0.084,16.846,12.242,-2.423
-0.808,-0.792,-0.086,17.789,11.786,-1.923
-0.806,-0.793,-0.088,18.854,11.326,-1.370
-0.804,-0.795,-0.089,20.033,10.821,-0.747
-0.803,-0.796,-0.090,21.277,10.263,-0.082
-0.803,-0.797,-0.091,22.468,9.623,0.601
-0.802,-0.797,-0.092,23.587,8.928,1.322
-0.802,-0.796,-0.093,24.594,8.200,2.049
-0.802,-0.794,-0.094,25.458,7.471,2.786
-0.802,-0.791,-0.095,26.216,6.801,3.515
-0.802,-0.788,-0.095,26.872,6.185,4.220
-0.801,-0.787,-0.095,27.504,5.635,4.916
-0.801,-0.786,-0.095,28.238,5.150,5.604
-0.801,-0.786,-0.094,29.123,4.727,6.281
-0.802,-0.786,-0.093,30.212,4.383,6.949
-0.802,-0.786,-0.092,31.484,4.093,7.605
-0.802,-0.784,-0.091,32.876,3.859,8.247
-0.803,-0.782,-0.090,34.234,3.663,8.896
-0.804,-0.780,-0.088,35.551,3.500,9.508
-0.804,-0.778,-0.084,36.819,3.376,10.083
-0.805,-0.775,-0.081,37.984,3.282,10.634
-0.804,-0.772,-0.079,39.015,3.248,11.144
-0.804,-0.769,-0.076,39.935,3.298,11.620
-0.803,-0.765,-0.074,40.776,3.445,12.066
-0.802,-0.761,-0.072,41.522,3.760,12.494
-0.801,-0.757,-0.070,42.201,4.223,12.891
-0.799,-0.754,-0.068,42.843,4.823,13.244
-0.799,-0.752,-0.065,43.385,5.499,13.509
-0.799,-0.750,-0.062,43.875,6.221,13.721
-0.798,-0.748,-0.060,44.288,6.976,13.877
-0.798,-0.747,-0.058,44.587,7.737,13.994
-0.798,-0.744,-0.057,44.649,8.488,14.056
-0.797,-0.741,-0.057,44.439,9.261,14.077
-0.796,-0.737,-0.058,43.881,10.099,14.071
-0.794,-0.733,-0.059,43.116,11.013,14.040
-0.792,-0.728,-0.061,42.105,12.048,13.980
-0.789,-0.725,-0.064,40.845,13.392,13.879
-0.785,-0.722,-0.066,39.610,15.044,13.729
-0.780,-0.721,-0.066,38.647,16.932,13.529
-0.775,-0.723,-0.066,38.024,18.980,13.271
-0.769,-0.728,-0.065,37.834,21.079,12.963
-0.764,-0.734,-0.065,38.356,23.096,12.585
-0.759,-0.738,-0.065,39.635,24.937,12.129
-0.753,-0.740,-0.067,41.483,26.645,11.592
-0.747,-0.740,-0.068,43.568,28.174,10.903
-0.741,-0.738,-0.070,45.303,29.485,10.102
-0.736,-0.732,-0.072,46.398,30.593,9.165
-0.731,-0.725,-0.075,46.749,31.610,8.024
-0.726,-0.719,-0.078,46.541,32.656,6.733
-0.719,-0.714,-0.081,46.008,33.850,5.337
-0.713,-0.710,-0.084,45.477,35.255,3.791
-0.705,-0.709,-0.086,45.162,37.039,2.043
