aX,aY,aZ,gX,gY,gZ
0.147,-1.051,-0.103,3.394,0.952,3.462
0.144,-1.051,-0.102,3.327,0.518,4.195
0.141,-1.052,-0.100,3.279,0.033,4.899
0.139,-1.052,-0.100,3.220,-0.482,5.574
0.136,-1.052,-0.099,3.173,-1.032,6.225
0.134,-1.052,-0.098,3.092,-1.609,6.882
0.131,-1.052,-0.098,2.976,-2.199,7.530
0.129,-1.052,-0.097,2.877,-2.815,8.166
0.126,-1.053,-0.096,2.822,-3.457,8.838
0.123,-1.054,-0.096,2.852,-4.129,9.531
0.121,-1.056,-0.094,2.984,-4.824,10.266
0.118,-1.057,-0.093,3.226,-5.531,11.064
0.115,-1.060,-0.092,3.591,-6.203,11.873
0.113,-1.063,-0.090,4.056,-6.863,12.685
0.110,-1.065,-0.089,4.621,-7.534,13.466
0.107,-1.067,-0.087,5.198,-8.250,14.231
0.103,-1.069,-0.085,5.753,-8.993,14.952
0.101,-1.070,-0.084,6.274,-9.707,15.614
0.098,-1.072,-0.083,6.751,-10.401,16.235
0.095,-1.073,-0.082,7.175,-11.096,16.824
0.092,-1.074,-0.080,7.560,-11.814,17.426
0.089,-1.075,-0.078,7.952,-12.555,18.051
0.086,-1.077,-0.076,8.391,-13.299,18.678
0.083,-1.079,-0.073,8.904,-14.040,19.285
0.080,-1.083,-0.070,9.604,-14.771,19.881
0.078,-1.086,-0.067,10.583,-15.514,20.494
0.074,-1.088,-0.064,11.878,-16.281,21.162
0.071,-1.091,-0.061,13.307,-17.065,21.815
0.068,-1.093,-0.057,14.839,-17.881,22.403
0.065,-1.096,-0.054,16.371,-18.743,22.915
0.062,-1.098,-0.051,17.790,-19.614,23.331
0.059,-1.099,-0.048,19.123,-20.498,23.686
0.056,-1.101,-0.044,20.331,-21.364,24.028
0.053,-1.103,-0.041,21.478,-22.167,24.372
0.050,-1.105,-0.038,22.684,-22.861,24.732
0.047,-1.107,-0.034,23.969,-23.369,25.109
0.044,-1.110,-0.031,25.352,-23.728,25.492
0.041,-1.112,-0.027,26.762,-23.967,25.877
0.037,-1.112,-0.024,28.161,-24.088,26.298
0.034,-1.113,-0.021,29.481,-24.121,26.744
0.031,-1.112,-0.018,30.684,-24.074,27.230
0.027,-1.111,-0.015,31.728,-23.959,27.750
0.024,-1.110,-0.013,32.666,-23.808,28.285
0.020,-1.109,-0.010,33.398,-23.628,28.817
0.016,-1.108,-0.008,33.999,-23.443,29.330
0.013,-1.107,-0.005,34.551,-23.235,29.832
0.009,-1.106,-0.003,35.122,-23.010,30.350
0.005,-1.105,0.000,35.727,-22.796,30.868
0.001,-1.104,0.003,36.373,-22.604,31.353
-0.003,-1.104,0.007,37.109,-22.443,31.823
-0.008,-1.102,0.010,37.931,-22.312,32.283
-0.013,-1.100,0.013,38.741,-22.252,32.715
-0.017,-1.097,0.017,39.466,-22.290,33.088
-0.023,-1.094,0.021,40.075,-22.451,33.412
-0.028,-1.091,0.024,40.565,-22.614,33.720
-0.032,-1.088,0.027,41.052,-22.705,33.972
-0.036,-1.086,0.030,41.618,-22.729,34.171
-0.041,-1.084,0.033,42.233,-22.721,34.361
-0.045,-1.082,0.037,42.858,-22.679,34.544
-0.050,-1.081,0.042,43.538,-22.634,34.731
-0.055,-1.079,0.047,44.266,-22.584,34.904
-0.059,-1.078,0.052,45.043,-22.528,35.047
-0.064,-1.078,0.057,45.880,-22.455,35.151
-0.068,-1.078,0.063,46.756,-22.358,35.237
-0.072,-1.077,0.068,47.621,-22.193,35.332
-0.076,-1.076,0.074,48.472,-21.950,35.439
-0.080,-1.075,0.079,49.318,-21.612,35.591
-0.083,-1.073,0.083,50.138,-21.164,35.814
-0.087,-1.070,0.087,50.954,-20.566,36.127
-0.089,-1.066,0.091,51.717,-19.634,36.541
-0.092,-1.062,0.096,52.422,-18.472,36.995
-0.096,-1.057,0.101,53.119,-17.118,37.457
-0.099,-1.051,0.106,53.735,-15.616,37.899
-0.102,-1.046,0.112,54.227,-14.056,38.303
-0.106,-1.040,0.121,54.563,-12.607,38.620
-0.110,-1.035,0.130,54.715,-11.355,38.820
-0.113,-1.030,0.139,54.742,-10.328,38.920
-0.117,-1.026,0.149,54.521,-9.550,38.804
-0.121,-1.021,0.158,54.091,-9.014,38.622
-0.124,-1.013,0.165,53.523,-8.580,38.514
-0.125,-1.004,0.166,52.915,-7.718,38.691
-0.127,-0.993,0.164,52.237,-6.235,39.273
-0.128,-0.980,0.161,51.535,-3.978,40.540
-0.130,-0.966,0.157,50.741,-0.857,42.312
-0.131,-0.951,0.154,49.772,2.871,44.479
-0.133,-0.935,0.151,48.512,6.896,46.908
-0.135,-0.918,0.150,46.763,10.943,49.519
-0.138,-0.901,0.149,44.377,14.663,52.262
-0.140,-0.883,0.150,41.258,17.888,55.029
-0.143,-0.865,0.151,37.139,20.622,58.108
-0.145,-0.846,0.151,32.467,22.809,61.255
-0.148,-0.826,0.150,27.280,24.619,64.713
-0.150,-0.806,0.148,21.807,26.226,68.210
-0.151,-0.783,0.144,16.109,27.514,71.792
-0.151,-0.761,0.139,10.598,28.672,75.349
-0.150,-0.739,0.132,5.799,30.119,78.863
-0.146,-0.718,0.123,2.316,32.191,82.544
-0.139,-0.697,0.111,1.245,35.141,86.757
-0.132,-0.677,0.096,1.622,39.456,91.261
-0.126,-0.655,0.080,3.222,45.340,96.081
-0.120,-0.630,0.064,6.556,53.426,101.360
-0.115,-0.596,0.047,11.022,62.674,107.390
-0.114,-0.559,0.029,14.849,72.363,113.633
-0.117,-0.518,0.014,17.126,81.340,119.655
-0.122,-0.473,-0.001,17.314,89.207,124.605
-0.128,-0.428,-0.019,16.147,95.750,128.262

0.888,-0.609,-0.459,29.783,89.543,-88.016
0.604,-0.640,-0.807,382.191,57.077,-131.286
0.981,-0.708,-0.827,362.948,151.590,-69.739
1.011,-0.998,-0.656,352.316,157.180,-67.971
0.905,-1.168,-0.626,364.986,149.907,-89.611
0.853,-1.149,-0.585,353.692,127.467,-126.063
0.855,-1.097,-0.593,316.218,120.519,-145.330
0.815,-1.061,-0.595,266.200,117.272,-144.733
0.772,-1.063,-0.573,223.517,114.068,-137.826
0.730,-1.111,-0.561,188.817,110.699,-131.749
0.715,-1.169,-0.544,161.191,105.930,-125.956
0.706,-1.238,-0.531,139.799,101.033,-119.580
0.695,-1.307,-0.521,127.039,96.164,-114.825
0.682,-1.355,-0.512,120.427,91.188,-111.551
0.668,-1.384,-0.505,118.097,86.743,-107.970
0.654,-1.399,-0.499,116.041,83.251,-104.310
0.639,-1.407,-0.495,114.677,80.623,-100.600
0.623,-1.407,-0.491,114.014,78.650,-96.648
0.607,-1.400,-0.485,113.466,76.776,-93.011
0.592,-1.383,-0.478,111.976,75.031,-88.525
0.577,-1.359,-0.469,110.351,73.434,-83.346
0.562,-1.334,-0.459,108.400,71.970,-77.782
0.547,-1.311,-0.449,106.393,70.596,-72.267
0.533,-1.289,-0.439,103.923,69.242,-67.168
0.520,-1.268,-0.427,101.010,67.866,-62.793
0.508,-1.247,-0.417,97.645,66.474,-59.157
0.497,-1.225,-0.406,94.133,65.076,-56.066
0.487,-1.206,-0.396,90.526,63.629,-53.557
0.478,-1.187,-0.386,86.939,62.147,-51.493
0.468,-1.170,-0.378,83.384,60.677,-49.848
0.459,-1.152,-0.371,79.721,59.222,-48.401
0.451,-1.136,-0.364,75.926,57.639,-47.036
0.443,-1.119,-0.358,71.866,55.851,-45.701
0.435,-1.104,-0.354,67.590,53.861,-44.407
0.427,-1.092,-0.350,63.318,51.795,-43.197
0.419,-1.083,-0.347,59.194,49.762,-42.074
0.411,-1.074,-0.344,55.286,47.819,-41.049
0.403,-1.068,-0.341,51.566,45.968,-40.093
0.396,-1.063,-0.338,48.067,44.207,-39.192
0.388,-1.061,-0.333,44.845,42.563,-38.327
0.380,-1.060,-0.329,41.914,41.020,-37.493
0.373,-1.060,-0.324,39.275,39.585,-36.656
0.365,-1.061,-0.320,36.995,38.322,-35.781
0.358,-1.062,-0.318,35.008,37.384,-34.817
0.351,-1.062,-0.316,33.320,36.590,-33.765
0.344,-1.061,-0.315,31.820,35.939,-32.563
0.337,-1.061,-0.312,30.514,35.395,-31.200
0.330,-1.062,-0.309,29.466,34.911,-29.723
0.324,-1.064,-0.306,28.588,34.451,-28.260
0.317,-1.066,-0.302,27.819,34.011,-26.884
0.310,-1.069,-0.298,27.157,33.607,-25.619
0.303,-1.071,-0.294,26.622,33.222,-24.442
0.297,-1.072,-0.289,26.183,32.835,-23.335
0.290,-1.073,-0.285,25.768,32.438,-22.328
0.284,-1.073,-0.279,25.335,32.012,-21.361
0.278,-1.072,-0.273,24.870,31.478,-20.410
0.272,-1.070,-0.267,24.316,30.852,-19.426
0.265,-1.068,-0.262,23.595,30.156,-18.381
0.260,-1.066,-0.257,22.801,29.420,-17.429
0.254,-1.065,-0.253,21.958,28.682,-16.588
0.249,-1.063,-0.248,21.056,27.928,-15.824
0.244,-1.061,-0.244,20.122,27.137,-15.084
0.239,-1.058,-0.240,19.152,26.340,-14.363
0.234,-1.057,-0.236,18.192,25.571,-13.695
0.230,-1.056,-0.233,17.313,24.854,-13.092
0.226,-1.056,-0.231,16.517,24.190,-12.539
0.222,-1.056,-0.228,15.767,23.541,-12.018
0.219,-1.056,-0.225,15.062,22.854,-11.507
0.216,-1.057,-0.222,14.408,22.126,-10.921
0.212,-1.057,-0.219,13.946,21.371,-10.171
0.208,-1.058,-0.216,13.577,20.614,-9.353
0.205,-1.061,-0.214,13.319,19.943,-8.453
0.201,-1.064,-0.211,13.229,19.351,-7.485
0.197,-1.067,-0.209,13.277,18.861,-6.494
0.194,-1.068,-0.206,13.345,18.417,-5.440
0.190,-1.070,-0.204,13.344,18.023,-4.346
0.186,-1.072,-0.202,13.330,17.681,-3.257
0.183,-1.074,-0.200,13.287,17.436,-2.170
0.180,-1.075,-0.199,13.174,17.269,-1.101
0.177,-1.076,-0.198,12.972,17.196,-0.004
0.174,-1.076,-0.196,12.600,17.195,1.084
0.170,-1.076,-0.194,12.139,17.225,2.165
0.167,-1.076,-0.192,11.628,17.244,3.220
0.163,-1.075,-0.189,11.063,17.162,4.284
0.159,-1.073,-0.187,10.395,16.972,5.439
0.155,-1.073,-0.185,9.598,16.658,6.654
0.150,-1.073,-0.183,8.732,16.204,7.826
0.146,-1.073,-0.181,7.849,15.585,8.900
0.143,-1.073,-0.180,7.022,14.816,9.943
0.138,-1.074,-0.179,6.268,13.940,10.965
0.134,-1.074,-0.178,5.638,13.016,11.945
0.131,-1.074,-0.178,5.151,12.110,12.869
0.127,-1.075,-0.177,4.797,11.296,13.729
0.124,-1.077,-0.177,4.627,10.577,14.527
0.120,-1.078,-0.176,4.631,9.947,15.291
0.117,-1.080,-0.175,4.820,9.411,16.041
0.113,-1.081,-0.173,5.108,8.883,16.811
0.108,-1.080,-0.171,5.417,8.324,17.711
0.104,-1.080,-0.170,5.686,7.698,18.733
0.100,-1.080,-0.169,5.880,7.058,19.761
0.096,-1.081,-0.168,6.005,6.463,20.735
0.092,-1.082,-0.168,6.089,5.909,21.670
0.088,-1.083,-0.168,6.127,5.372,22.561
0.085,-1.084,-0.168,6.159,4.876,23.429
0.081,-1.085,-0.167,6.269,4.419,24.254
0.077,-1.087,-0.167,6.473,4.002,25.005
0.072,-1.088,-0.166,6.738,3.632,25.631
0.069,-1.089,-0.166,7.098,3.301,26.153
0.065,-1.090,-0.165,7.651,3.017,26.580
0.060,-1.090,-0.164,8.379,2.783,27.012
0.056,-1.089,-0.163,9.255,2.560,27.450
0.051,-1.087,-0.161,10.163,2.308,27.913
0.046,-1.085,-0.159,11.027,1.990,28.382
0.041,-1.084,-0.156,11.826,1.565,28.850
0.036,-1.082,-0.154,12.588,0.979,29.272
0.031,-1.081,-0.151,13.298,0.310,29.634
0.026,-1.079,-0.149,13.937,-0.568,29.887
0.020,-1.078,-0.148,14.514,-1.535,30.062
0.016,-1.076,-0.146,15.124,-2.502,30.152
0.011,-1.076,-0.144,15.808,-3.428,30.170
0.006,-1.076,-0.143,16.608,-4.300,30.097
0.001,-1.076,-0.141,17.507,-5.112,29.979
-0.003,-1.075,-0.139,18.524,-5.881,29.853
-0.008,-1.075,-0.136,19.609,-6.661,29.741
-0.013,-1.073,-0.133,20.696,-7.499,29.702
-0.019,-1.072,-0.130,21.730,-8.440,29.728
-0.024,-1.071,-0.128,22.684,-9.467,29.747
-0.029,-1.070,-0.126,23.590,-10.480,29.725
-0.034,-1.069,-0.125,24.486,-11.411,29.638
-0.038,-1.068,-0.123,25.384,-12.254,29.514
-0.043,-1.067,-0.122,26.227,-13.024,29.364
-0.047,-1.065,-0.120,27.021,-13.676,29.183
-0.052,-1.063,-0.118,27.827,-14.265,28.975
-0.056,-1.062,-0.116,28.700,-14.777,28.743
-0.061,-1.061,-0.114,29.667,-15.211,28.480
-0.065,-1.060,-0.112,30.746,-15.609,28.205
-0.070,-1.058,-0.109,31.922,-16.079,27.971
-0.076,-1.056,-0.106,33.129,-16.644,27.802
-0.081,-1.054,-0.103,34.227,-17.322,27.728
-0.087,-1.052,-0.100,35.176,-18.136,27.687
-0.092,-1.050,-0.096,36.000,-19.085,27.623
-0.097,-1.049,-0.093,36.674,-20.178,27.519
-0.102,-1.047,-0.090,37.283,-21.282,27.399
-0.106,-1.046,-0.086,37.933,-22.329,27.284
-0.110,-1.045,-0.082,38.709,-23.304,27.159
-0.115,-1.045,-0.078,39.617,-24.144,27.022
-0.118,-1.045,-0.073,40.704,-24.862,26.881
-0.122,-1.045,-0.069,42.018,-25.468,26.733
-0.125,-1.045,-0.064,43.606,-25.930,26.612
-0.129,-1.045,-0.060,45.365,-26.225,26.531
-0.132,-1.044,-0.056,47.203,-26.312,26.501
-0.135,-1.043,-0.052,49.023,-26.258,26.511
-0.138,-1.041,-0.047,50.762,-26.068,26.552
-0.141,-1.039,-0.042,52.339,-25.767,26.633
-0.144,-1.037,-0.037,53.765,-25.386,26.719
-0.147,-1.034,-0.031,55.031,-24.917,26.821
-0.150,-1.031,-0.025,56.161,-24.416,26.932
-0.152,-1.027,-0.018,57.201,-23.881,27.045
-0.155,-1.025,-0.011,58.127,-23.302,27.124
-0.157,-1.021,-0.004,59.037,-22.674,27.195
-0.159,-1.019,0.004,60.025,-21.943,27.271
-0.160,-1.016,0.012,61.096,-21.139,27.390
-0.162,-1.014,0.021,62.255,-20.180,28.337
-0.163,-1.012,0.028,63.714,-18.953,28.787
-0.163,-1.011,0.035,65.421,-17.433,29.404
-0.164,-1.008,0.043,67.243,-15.661,30.211
-0.166,-1.005,0.052,68.980,-13.646,31.193
-0.167,-1.000,0.061,70.456,-11.621,32.334
-0.169,-0.993,0.070,71.369,-9.642,33.660
-0.171,-0.984,0.079,71.786,-7.775,35.130
-0.174,-0.975,0.088,71.771,-6.030,36.656
-0.177,-0.966,0.097,71.399,-4.448,38.294
-0.180,-0.956,0.105,70.806,-2.873,40.108
-0.182,-0.948,0.114,70.093,-1.261,42.091
-0.185,-0.941,0.122,69.372,0.442,44.181
-0.188,-0.936,0.130,68.782,2.260,46.324
-0.191,-0.932,0.138,68.434,4.294,48.500
-0.193,-0.930,0.145,68.456,6.786,50.756
-0.196,-0.929,0.151,69.018,9.688,53.086
-0.198,-0.928,0.157,70.260,13.047,55.512
-0.200,-0.928,0.162,72.141,16.923,58.029
-0.202,-0.925,0.166,74.247,21.135,60.757
-0.205,-0.918,0.172,76.008,25.397,63.548
-0.209,-0.907,0.176,77.154,29.467,66.390
-0.213,-0.895,0.180,77.613,33.190,69.218
-0.218,-0.881,0.183,77.425,36.367,71.875
-0.223,-0.865,0.186,76.676,39.058,74.497
-0.229,-0.848,0.189,75.572,41.077,76.656
-0.235,-0.828,0.191,73.324,42.473,78.646
-0.240,-0.808,0.191,70.234,43.556,80.525
-0.244,-0.787,0.191,66.581,44.972,82.567
-0.243,-0.766,0.185,62.946,46.719,84.997
-0.241,-0.746,0.181,59.797,48.582,87.799
-0.239,-0.725,0.174,57.498,50.658,90.741
-0.237,-0.702,0.166,55.892,53.137,93.939
-0.234,-0.673,0.156,54.839,56.002,97.122
-0.230,-0.644,0.143,53.828,59.355,100.262
-0.225,-0.612,0.128,52.550,63.188,103.208
-0.221,-0.578,0.111,50.642,67.385,105.853

0.925,-0.364,-0.657,65.251,64.036,8.617
0.936,-0.420,-0.648,83.156,57.508,-66.886
0.944,-0.468,-0.632,95.137,41.425,-133.343
0.880,-0.670,-0.500,309.393,-92.289,-160.923
1.110,-0.620,-0.383,299.482,-32.703,-147.755
1.106,-0.934,-0.304,307.418,-10.059,-144.311
1.056,-1.034,-0.227,305.866,-7.700,-145.466
1.007,-1.004,-0.169,272.718,-7.771,-153.825
0.966,-0.960,-0.144,161.737,-6.965,-161.954
0.936,-0.983,-0.145,68.051,-4.981,-157.459
0.892,-1.037,-0.131,19.172,-1.803,-153.008
0.852,-1.116,-0.107,-6.418,0.459,-148.736
0.828,-1.199,-0.094,-15.901,1.863,-142.722
0.801,-1.272,-0.090,-16.617,2.428,-136.146
0.777,-1.316,-0.091,-15.172,2.223,-129.917
0.760,-1.338,-0.095,-13.309,1.691,-123.440
0.744,-1.365,-0.099,-10.557,1.547,-117.344
0.725,-1.387,-0.100,-6.063,1.579,-112.015
0.706,-1.394,-0.097,-0.708,1.616,-107.180
0.687,-1.383,-0.093,3.607,1.603,-101.983
0.666,-1.367,-0.087,6.790,1.594,-96.214
0.647,-1.345,-0.081,8.518,1.513,-90.876
0.630,-1.322,-0.074,9.369,1.192,-85.642
0.613,-1.298,-0.067,9.808,0.789,-80.956
0.598,-1.277,-0.061,10.000,0.330,-76.910
0.585,-1.256,-0.055,10.016,-0.063,-73.661
0.573,-1.234,-0.050,9.865,-0.408,-71.040
0.562,-1.212,-0.045,9.475,-0.743,-68.900
0.552,-1.191,-0.043,8.868,-1.089,-66.859
0.541,-1.169,-0.043,8.049,-1.408,-64.949
0.531,-1.149,-0.044,6.897,-1.678,-63.157
0.521,-1.130,-0.046,5.481,-1.953,-61.488
0.510,-1.113,-0.049,3.906,-2.248,-59.925
0.499,-1.099,-0.052,2.227,-2.560,-58.957
0.489,-1.088,-0.056,0.490,-2.903,-57.595
0.479,-1.080,-0.060,-1.235,-3.278,-56.289
0.469,-1.073,-0.065,-3.061,-3.693,-55.058
0.459,-1.069,-0.071,-4.915,-4.151,-53.886
0.450,-1.066,-0.076,-6.681,-4.620,-52.783
0.441,-1.064,-0.082,-8.354,-5.013,-51.728
0.432,-1.063,-0.087,-9.859,-5.277,-50.670
0.425,-1.064,-0.092,-11.115,-5.464,-49.575
0.416,-1.065,-0.096,-12.009,-5.571,-48.395
0.408,-1.067,-0.099,-12.579,-5.606,-47.148
0.400,-1.070,-0.102,-12.908,-5.596,-45.834
0.392,-1.071,-0.104,-13.186,-5.566,-44.474
0.384,-1.074,-0.106,-13.410,-5.485,-43.072
0.376,-1.077,-0.109,-13.430,-5.329,-41.629
0.368,-1.080,-0.112,-13.320,-5.047,-40.051
0.361,-1.082,-0.114,-13.177,-4.694,-38.366
0.352,-1.083,-0.116,-13.005,-4.302,-36.546
0.344,-1.085,-0.116,-12.827,-3.928,-34.755
0.335,-1.087,-0.116,-12.604,-3.666,-33.022
0.326,-1.089,-0.115,-12.387,-3.495,-31.411
0.317,-1.089,-0.113,-12.200,-3.397,-29.863
0.308,-1.089,-0.111,-12.032,-3.376,-28.423
0.299,-1.087,-0.109,-11.888,-3.441,-27.069
0.291,-1.086,-0.108,-11.766,-3.578,-25.836
0.283,-1.083,-0.106,-11.683,-3.764,-24.722
0.276,-1.081,-0.104,-11.628,-3.992,-23.716
0.269,-1.079,-0.103,-11.521,-4.200,-22.750
0.262,-1.078,-0.102,-11.300,-4.346,-21.793
0.256,-1.075,-0.102,-10.990,-4.460,-20.822
0.249,-1.074,-0.101,-10.619,-4.575,-19.827
0.243,-1.073,-0.100,-10.185,-4.738,-18.842
0.237,-1.073,-0.099,-9.775,-4.901,-17.749
0.233,-1.074,-0.099,-9.241,-5.066,-16.917
0.229,-1.074,-0.098,-8.708,-5.217,-16.168
0.225,-1.074,-0.097,-8.319,-5.403,-15.448
0.220,-1.073,-0.098,-8.156,-5.593,-14.749
0.216,-1.073,-0.098,-8.273,-5.726,-14.086
0.212,-1.073,-0.099,-8.483,-5.744,-13.454
0.209,-1.074,-0.100,-8.670,-5.611,-12.862
0.206,-1.074,-0.101,-8.792,-5.443,-12.291
0.202,-1.074,-0.100,-8.870,-5.317,-11.654
0.197,-1.072,-0.099,-8.952,-5.303,-10.896
0.193,-1.071,-0.098,-9.080,-5.541,-10.046
0.188,-1.070,-0.098,-9.289,-6.009,-9.156
0.184,-1.070,-0.099,-9.563,-6.679,-8.303
0.181,-1.071,-0.100,-9.804,-7.526,-7.458
0.177,-1.072,-0.102,-9.993,-8.480,-6.573
0.175,-1.073,-0.105,-10.041,-9.408,-5.608
0.172,-1.074,-0.107,-9.832,-10.283,-4.613
0.170,-1.076,-0.109,-9.408,-11.069,-3.611
0.167,-1.078,-0.110,-8.799,-11.720,-2.638
0.164,-1.080,-0.110,-8.036,-12.243,-1.722
0.161,-1.083,-0.111,-7.126,-12.663,-0.840
0.158,-1.083,-0.111,-6.048,-12.990,0.110
0.154,-1.082,-0.110,-4.961,-13.251,1.160
0.150,-1.080,-0.109,-4.004,-13.513,2.295
0.146,-1.078,-0.108,-3.237,-13.769,3.429
0.143,-1.077,-0.107,-2.650,-13.990,4.514
0.139,-1.076,-0.107,-2.193,-14.172,5.565
0.135,-1.075,-0.106,-1.826,-14.250,6.590
0.131,-1.076,-0.106,-1.486,-14.260,7.581
0.128,-1.077,-0.105,-1.117,-14.197,8.518
0.125,-1.079,-0.105,-0.636,-14.074,9.392
0.122,-1.082,-0.105,-0.087,-13.889,10.232
0.119,-1.084,-0.105,0.542,-13.651,11.030
0.116,-1.087,-0.105,1.258,-13.398,11.794
0.113,-1.089,-0.104,2.089,-13.122,12.516
0.110,-1.091,-0.104,3.007,-12.824,13.163
0.107,-1.092,-0.104,3.950,-12.541,13.781
0.103,-1.091,-0.103,4.813,-12.314,14.444
0.099,-1.089,-0.102,5.514,-12.233,15.195
0.095,-1.087,-0.102,6.055,-12.276,16.015
0.091,-1.086,-0.101,6.446,-12.435,16.895
0.087,-1.086,-0.101,6.757,-12.667,17.764
0.083,-1.086,-0.102,7.027,-12.933,18.598
0.080,-1.087,-0.102,7.304,-13.173,19.358
0.076,-1.087,-0.102,7.650,-13.373,20.039
0.073,-1.088,-0.102,8.095,-13.539,20.676
0.069,-1.089,-0.102,8.742,-13.669,21.243
0.065,-1.090,-0.102,9.539,-13.743,21.738
0.061,-1.090,-0.102,10.470,-13.773,22.149
0.057,-1.091,-0.102,11.535,-13.756,22.485
0.053,-1.091,-0.101,12.742,-13.707,22.764
0.049,-1.090,-0.100,13.999,-13.626,23.036
0.045,-1.089,-0.099,15.315,-13.540,23.333
0.040,-1.087,-0.097,16.533,-13.520,23.685
0.034,-1.085,-0.095,17.541,-14.303,24.109
0.029,-1.084,-0.093,18.265,-14.571,24.560
0.024,-1.082,-0.091,18.800,-14.972,24.973
0.018,-1.081,-0.090,19.178,-15.451,25.339
0.013,-1.081,-0.088,19.466,-15.940,25.691
0.008,-1.080,-0.087,19.804,-16.360,26.061
0.004,-1.080,-0.086,20.275,-16.648,26.419
-0.001,-1.080,-0.085,20.937,-16.809,26.759
-0.006,-1.081,-0.083,21.823,-16.853,27.051
-0.011,-1.081,-0.082,22.977,-16.802,27.280
-0.016,-1.080,-0.081,24.276,-16.669,27.468
-0.021,-1.080,-0.079,25.717,-16.490,27.608
-0.026,-1.079,-0.076,27.214,-16.329,27.730
-0.031,-1.078,-0.073,28.645,-16.228,27.885
-0.037,-1.075,-0.070,29.883,-16.215,28.082
-0.043,-1.072,-0.067,30.892,-16.276,28.333
-0.048,-1.069,-0.064,31.703,-16.401,28.661
-0.053,-1.066,-0.061,32.393,-16.528,29.052
-0.058,-1.063,-0.059,33.014,-16.629,29.521
-0.063,-1.060,-0.056,33.669,-16.736,29.995
-0.068,-1.058,-0.053,34.371,-16.863,30.449
-0.073,-1.056,-0.049,35.086,-17.017,30.869
-0.078,-1.053,-0.046,35.845,-17.140,31.307
-0.082,-1.052,-0.041,36.832,-17.277,31.686
-0.086,-1.052,-0.037,38.073,-17.444,32.084
-0.091,-1.052,-0.032,39.554,-17.644,32.489
-0.096,-1.051,-0.027,41.265,-17.844,32.963
-0.100,-1.049,-0.023,43.083,-17.966,33.611
-0.103,-1.045,-0.019,45.006,-18.034,34.427
-0.107,-1.040,-0.016,46.779,-17.994,35.367
-0.111,-1.034,-0.012,48.278,-17.774,36.416
-0.114,-1.027,-0.009,49.424,-17.440,37.541
-0.118,-1.020,-0.006,50.155,-17.025,38.780
-0.121,-1.013,-0.001,50.680,-16.597,40.031
-0.126,-1.006,0.005,51.029,-16.204,41.190
-0.131,-1.001,0.012,51.212,-15.883,42.313
-0.136,-0.996,0.019,51.297,-15.631,43.371
-0.142,-0.992,0.027,51.332,-15.437,44.357
-0.146,-0.989,0.034,51.379,-15.281,45.297
-0.151,-0.987,0.042,51.499,-15.147,46.226
-0.155,-0.984,0.050,51.724,-14.973,47.214
-0.159,-0.982,0.056,52.062,-14.676,48.335
-0.162,-0.978,0.063,52.445,-14.328,49.665
-0.165,-0.974,0.069,52.833,-13.914,50.975
-0.169,-0.969,0.075,53.257,-13.295,52.370
-0.173,-0.963,0.080,53.637,-12.322,53.835
-0.177,-0.956,0.085,53.936,-10.845,55.362
-0.181,-0.949,0.089,54.135,-8.876,56.784
-0.184,-0.942,0.094,54.264,-6.458,58.273
-0.187,-0.934,0.099,54.459,-3.832,59.769
-0.191,-0.926,0.105,54.702,-1.038,61.351
-0.196,-0.918,0.112,55.016,1.686,63.091
-0.201,-0.910,0.120,55.410,4.082,65.083
-0.207,-0.902,0.130,55.859,5.954,67.489
-0.213,-0.893,0.140,56.261,7.268,70.647
-0.219,-0.886,0.149,56.575,8.105,74.199
-0.225,-0.880,0.158,56.768,8.632,77.806
-0.231,-0.874,0.165,56.804,9.035,81.370
-0.235,-0.867,0.171,56.668,9.478,84.723
-0.238,-0.859,0.175,56.389,10.045,87.841
-0.241,-0.850,0.178,56.009,10.805,90.818
-0.244,-0.839,0.181,55.480,11.822,93.578
-0.247,-0.827,0.183,54.825,13.066,96.151
-0.249,-0.811,0.183,53.938,14.542,98.499
-0.252,-0.794,0.181,52.706,16.466,100.533
-0.254,-0.775,0.178,51.100,18.857,102.293
-0.255,-0.754,0.173,49.286,21.685,103.849
-0.255,-0.732,0.166,47.549,25.065,105.132
-0.255,-0.709,0.157,46.129,28.933,106.091
-0.257,-0.683,0.148,44.977,33.326,106.769
-0.259,-0.653,0.139,43.795,37.710,107.168
-0.261,-0.622,0.127,42.214,42.242,107.403
-0.263,-0.590,0.116,40.182,46.543,107.256
-0.268,-0.559,0.106,37.487,50.516,106.671
-0.272,-0.528,0.095,33.374,54.241,105.552
-0.276,-0.499,0.084,28.356,57.809,104.120
-0.280,-0.470,0.073,22.548,61.234,102.292
-0.285,-0.441,0.063,15.731,64.164,100.259
-0.290,-0.412,0.052,8.041,66.767,98.149

0.639,-0.466,-0.788,235.191,17.721,91.411
1.047,-0.443,-0.863,170.041,105.914,100.762
1.093,-0.930,-0.736,174.743,129.364,86.483
1.022,-1.075,-0.681,207.437,124.871,57.028
0.935,-1.028,-0.644,202.246,103.744,24.549
0.925,-0.964,-0.659,164.206,97.685,13.119
0.924,-0.998,-0.676,130.557,95.313,11.041
0.890,-1.066,-0.667,115.137,93.711,11.009
0.850,-1.120,-0.643,104.775,92.495,11.355
0.828,-1.182,-0.614,97.191,90.485,11.829
