aX,aY,aZ,gX,gY,gZ
-0.278,-0.095,0.935,17.957,-5.966,-11.681
-0.279,-0.095,0.937,17.493,-5.763,-11.418
-0.280,-0.095,0.937,16.986,-5.635,-11.171
-0.281,-0.095,0.938,16.450,-5.534,-10.937
-0.281,-0.095,0.937,15.891,-5.428,-10.708
-0.282,-0.095,0.937,15.305,-5.314,-10.477
-0.283,-0.095,0.938,14.709,-5.206,-10.243
-0.284,-0.095,0.939,14.108,-5.107,-9.999
-0.284,-0.095,0.940,13.560,-4.997,-9.738
-0.285,-0.095,0.940,13.096,-4.875,-9.465
-0.286,-0.095,0.940,12.707,-4.731,-9.175
-0.287,-0.095,0.941,12.382,-4.583,-8.878
-0.287,-0.094,0.942,12.118,-4.429,-8.551
-0.288,-0.094,0.943,11.895,-4.276,-8.220
-0.289,-0.094,0.943,11.704,-4.146,-7.887
-0.289,-0.093,0.944,11.519,-4.042,-7.552

-1.058,0.383,0.488,12.577,-6.899,-7.554
-1.063,0.390,0.492,14.457,-9.423,-7.792
-1.070,0.398,0.497,17.733,-11.658,-8.428
-1.077,0.406,0.504,21.793,-13.873,-9.442
-1.085,0.415,0.512,26.275,-16.218,-10.970
-1.095,0.424,0.520,30.882,-18.529,-13.096
-1.103,0.430,0.534,35.710,-21.128,-15.882
-1.107,0.433,0.550,39.670,-23.931,-18.883
-1.112,0.432,0.568,43.067,-26.809,-22.314
-1.119,0.428,0.589,45.902,-29.593,-25.974
-1.125,0.422,0.612,48.028,-32.123,-29.576
-1.130,0.411,0.636,49.188,-34.208,-33.132
-1.136,0.398,0.660,49.827,-35.570,-36.430
-1.140,0.384,0.682,50.252,-35.834,-39.321
-1.144,0.367,0.703,50.754,-35.466,-41.757
-1.149,0.350,0.724,51.734,-34.695,-43.607
-1.153,0.333,0.744,53.390,-33.413,-45.021
-1.157,0.317,0.764,55.815,-31.604,-46.105
-1.160,0.302,0.782,59.030,-29.328,-46.960
-1.162,0.288,0.797,63.187,-27.019,-47.676
-1.164,0.276,0.809,67.950,-24.713,-48.447
-1.165,0.265,0.817,73.095,-22.376,-49.412
-1.163,0.256,0.821,78.282,-20.097,-50.707
-1.158,0.247,0.824,83.185,-18.031,-52.656
-1.152,0.240,0.827,87.161,-16.398,-55.413
-1.144,0.234,0.829,89.740,-15.311,-59.136
-1.132,0.228,0.832,90.629,-15.024,-63.974
-1.118,0.220,0.835,89.998,-15.376,-70.622
-1.099,0.210,0.838,88.472,-16.453,-78.496
-1.076,0.196,0.840,86.883,-18.287,-87.222
-1.049,0.180,0.843,85.487,-20.335,-96.185
-1.021,0.165,0.845,84.807,-22.426,-104.875
-0.992,0.153,0.847,84.987,-24.434,-112.820
-0.961,0.144,0.849,86.039,-26.101,-120.121
-0.927,0.137,0.851,87.884,-27.509,-126.707
-0.891,0.128,0.854,91.029,-28.792,-132.627
-0.853,0.118,0.857,95.011,-30.183,-137.750
-0.812,0.107,0.863,99.221,-32.325,-142.127
-0.769,0.096,0.871,103.057,-35.124,-145.856
-0.724,0.084,0.880,106.007,-38.442,-149.023
-0.677,0.070,0.889,108.143,-41.919,-151.614
-0.629,0.056,0.898,110.012,-45.070,-153.582
-0.583,0.043,0.906,111.452,-47.244,-154.882
-0.539,0.031,0.912,111.989,-48.499,-155.547
-0.499,0.021,0.914,110.885,-48.918,-155.204
-0.463,0.014,0.915,108.820,-48.671,-154.062
-0.432,0.006,0.913,106.520,-47.780,-152.273
-0.404,-0.002,0.911,102.541,-46.625,-149.780
-0.379,-0.013,0.908,96.760,-44.899,-146.918
-0.357,-0.026,0.905,90.426,-42.520,-143.759
-0.340,-0.040,0.902,83.978,-39.865,-140.454
-0.325,-0.052,0.899,77.717,-37.118,-137.116
-0.313,-0.063,0.895,72.002,-34.479,-133.936
-0.304,-0.073,0.890,67.052,-32.101,-130.457
-0.297,-0.081,0.885,63.030,-29.956,-125.924
-0.291,-0.088,0.880,60.306,-28.016,-120.778
-0.287,-0.093,0.875,58.454,-26.323,-115.284
-0.284,-0.097,0.871,57.315,-24.777,-109.674
-0.282,-0.100,0.867,56.583,-23.376,-104.148
-0.282,-0.102,0.865,56.179,-22.118,-98.904
-0.282,-0.105,0.863,56.068,-21.010,-94.009
-0.282,-0.107,0.862,56.150,-20.033,-89.576
-0.282,-0.108,0.861,56.235,-19.243,-85.564
-0.283,-0.108,0.861,56.157,-18.696,-81.979
-0.284,-0.107,0.862,55.873,-18.294,-78.773
-0.286,-0.106,0.862,55.264,-17.957,-76.001
-0.287,-0.104,0.862,54.457,-17.634,-73.533
-0.287,-0.103,0.863,53.498,-17.276,-71.316
-0.288,-0.101,0.864,52.300,-16.869,-69.317
-0.288,-0.100,0.865,50.813,-16.411,-67.521
-0.288,-0.100,0.866,49.096,-15.920,-65.851
-0.288,-0.099,0.867,47.152,-15.447,-64.285
-0.288,-0.100,0.868,45.026,-15.031,-62.765
-0.289,-0.101,0.870,42.911,-14.687,-61.246
-0.290,-0.102,0.871,40.847,-14.424,-59.698
-0.291,-0.103,0.874,38.842,-14.227,-58.117
-0.292,-0.104,0.876,36.946,-14.099,-56.426
-0.293,-0.104,0.878,35.269,-13.996,-54.669
-0.295,-0.104,0.879,33.845,-13.856,-52.864
-0.296,-0.104,0.880,32.687,-13.664,-50.985
-0.297,-0.104,0.882,31.655,-13.436,-49.090
-0.298,-0.104,0.883,30.718,-13.184,-47.171
-0.300,-0.104,0.884,29.905,-12.908,-45.267
-0.302,-0.104,0.886,29.227,-12.608,-43.369
-0.304,-0.104,0.889,28.621,-12.296,-41.507
-0.306,-0.104,0.892,28.071,-11.985,-39.702
-0.308,-0.104,0.895,27.600,-11.715,-37.992
-0.310,-0.104,0.897,27.231,-11.455,-36.388
-0.312,-0.104,0.898,26.987,-11.132,-34.903
-0.313,-0.104,0.900,26.797,-10.778,-33.509
-0.315,-0.103,0.902,26.580,-10.408,-32.219
-0.316,-0.103,0.904,26.254,-10.073,-31.039
-0.318,-0.103,0.906,25.795,-9.823,-29.961
-0.320,-0.103,0.908,25.199,-9.649,-28.986
-0.322,-0.103,0.911,24.315,-9.573,-28.131
-0.324,-0.103,0.912,23.310,-9.537,-27.372
-0.325,-0.103,0.912,22.302,-9.479,-26.695
-0.326,-0.103,0.913,21.332,-9.377,-26.081
-0.327,-0.104,0.915,20.448,-9.238,-25.489
-0.327,-0.104,0.917,19.656,-9.082,-24.904
-0.329,-0.105,0.918,18.918,-8.933,-24.316
-0.330,-0.106,0.919,18.252,-8.781,-23.714
-0.330,-0.106,0.919,17.670,-8.607,-23.106
-0.331,-0.107,0.919,17.187,-8.403,-22.491
-0.332,-0.108,0.920,16.822,-8.181,-21.870
-0.333,-0.109,0.921,16.511,-7.954,-21.259
-0.334,-0.110,0.922,16.226,-7.753,-20.669
-0.335,-0.111,0.923,15.946,-7.596,-20.106
-0.336,-0.113,0.923,15.668,-7.469,-19.564
-0.336,-0.113,0.923,15.382,-7.369,-19.042
-0.337,-0.114,0.923,15.057,-7.305,-18.534
-0.338,-0.114,0.923,14.690,-7.247,-18.039
-0.338,-0.114,0.922,14.257,-7.186,-17.547
-0.338,-0.115,0.922,13.812,-7.104,-17.062
-0.338,-0.115,0.922,13.409,-7.009,-16.591
-0.339,-0.116,0.922,13.087,-6.909,-16.123
-0.339,-0.116,0.922,12.814,-6.811,-15.658
-0.339,-0.116,0.921,12.579,-6.725,-15.210
-0.339,-0.117,0.921,12.379,-6.642,-14.773

-1.200,0.131,0.597,11.981,-4.259,-10.895
-1.214,0.142,0.593,11.571,-1.984,-7.329
-1.228,0.153,0.589,11.141,0.174,-4.140
-1.241,0.164,0.586,10.748,2.258,-1.389
-1.255,0.175,0.584,10.389,4.133,0.879
-1.267,0.186,0.583,10.031,5.737,2.726
-1.278,0.196,0.582,9.680,7.030,4.177
-1.287,0.206,0.579,9.347,7.946,5.289
-1.293,0.215,0.575,9.072,8.597,6.086
-1.298,0.222,0.571,8.820,8.976,5.957
-1.302,0.228,0.565,8.639,9.142,6.112
-1.304,0.233,0.560,8.557,9.128,6.048
-1.304,0.236,0.554,8.564,8.969,5.801
-1.303,0.239,0.549,8.662,8.624,5.389
-1.300,0.241,0.544,8.833,8.106,4.824
-1.297,0.243,0.541,9.043,7.368,4.091
-1.294,0.245,0.538,9.326,6.418,3.081
-1.289,0.246,0.537,9.673,5.223,1.853
-1.284,0.247,0.536,10.151,3.816,0.409
-1.277,0.246,0.536,10.762,2.074,-1.245
-1.270,0.245,0.536,11.492,0.076,-3.130
-1.261,0.244,0.537,12.282,-2.164,-5.260
-1.252,0.242,0.537,13.205,-4.627,-7.797
-1.241,0.240,0.538,14.264,-7.203,-10.617
-1.230,0.236,0.539,15.406,-10.028,-13.777
-1.217,0.232,0.541,16.555,-13.012,-17.396
-1.203,0.227,0.544,17.654,-16.071,-21.642
-1.188,0.221,0.548,18.535,-19.371,-26.254
-1.173,0.213,0.555,19.285,-23.106,-31.161
-1.156,0.204,0.562,20.145,-27.417,-36.237
-1.139,0.195,0.571,21.233,-31.927,-41.480
-1.120,0.184,0.581,22.487,-36.594,-46.682
-1.099,0.173,0.592,23.798,-41.311,-51.623
-1.073,0.162,0.603,25.337,-45.757,-56.265
-1.045,0.150,0.614,27.321,-49.847,-60.586
-1.016,0.141,0.625,29.374,-53.607,-64.618
-0.984,0.131,0.635,31.351,-57.034,-68.457
-0.952,0.121,0.647,33.025,-60.442,-72.146
-0.919,0.109,0.658,34.134,-64.038,-75.741
-0.885,0.094,0.669,34.866,-67.891,-79.191
-0.850,0.079,0.682,35.227,-72.374,-82.414
-0.816,0.064,0.700,35.229,-77.858,-85.409
-0.781,0.048,0.717,35.351,-83.426,-88.127
-0.743,0.031,0.730,36.482,-87.705,-90.411
-0.706,0.015,0.740,38.880,-89.629,-92.013
-0.673,0.006,0.748,41.733,-89.965,-92.917
-0.642,0.001,0.754,43.986,-89.145,-93.173
-0.611,-0.004,0.759,45.661,-87.634,-92.943
-0.582,-0.011,0.765,46.722,-85.712,-92.290
-0.556,-0.021,0.771,47.232,-83.731,-91.320
-0.532,-0.032,0.778,47.078,-81.768,-90.055
-0.511,-0.044,0.784,46.514,-79.857,-88.649
-0.492,-0.056,0.790,45.526,-78.018,-87.130
-0.476,-0.066,0.797,43.889,-76.262,-85.505
-0.462,-0.075,0.803,41.257,-74.578,-83.839
-0.449,-0.082,0.808,38.076,-72.945,-82.158
-0.437,-0.090,0.811,34.700,-71.325,-80.475
-0.426,-0.097,0.811,31.609,-69.700,-78.486
-0.417,-0.104,0.811,29.119,-68.079,-76.326
-0.408,-0.110,0.811,27.098,-66.374,-74.030
-0.402,-0.116,0.813,25.474,-64.583,-71.627
-0.397,-0.122,0.815,24.236,-62.831,-69.141
-0.392,-0.127,0.818,23.437,-61.165,-66.572
-0.388,-0.133,0.820,22.887,-59.642,-63.988
-0.385,-0.137,0.823,22.494,-58.284,-61.429
-0.382,-0.142,0.825,22.179,-57.002,-58.915
-0.379,-0.145,0.828,21.908,-55.812,-56.495
-0.376,-0.148,0.831,21.679,-54.731,-54.166
-0.373,-0.150,0.832,21.506,-53.706,-51.977
-0.370,-0.153,0.835,21.414,-52.690,-49.937
-0.366,-0.154,0.837,21.361,-51.650,-48.030
-0.363,-0.156,0.841,21.335,-50.560,-46.248
-0.360,-0.158,0.845,21.332,-49.439,-44.590
-0.358,-0.160,0.850,21.327,-48.257,-43.071
-0.355,-0.162,0.855,21.240,-47.021,-41.648
-0.352,-0.165,0.859,21.002,-45.786,-40.310
-0.349,-0.167,0.863,20.537,-44.645,-39.053
-0.346,-0.169,0.868,19.793,-43.636,-37.881
-0.343,-0.172,0.873,18.671,-42.705,-36.778
-0.340,-0.174,0.876,17.374,-41.848,-35.733
-0.337,-0.177,0.879,16.038,-41.038,-34.749
-0.333,-0.179,0.882,15.529,-40.227,-33.798
-0.329,-0.181,0.884,14.389,-39.387,-32.875
-0.325,-0.182,0.886,13.400,-38.493,-31.966
-0.321,-0.184,0.888,12.556,-37.439,-31.064
-0.317,-0.186,0.891,11.845,-36.308,-30.177
-0.314,-0.188,0.895,11.292,-35.160,-29.269
-0.311,-0.191,0.898,10.842,-34.057,-28.381
-0.308,-0.193,0.902,10.472,-33.049,-27.503
-0.306,-0.196,0.905,10.173,-32.126,-26.639
-0.304,-0.198,0.908,9.902,-31.293,-25.784
-0.303,-0.199,0.911,9.672,-30.522,-24.946
-0.301,-0.200,0.914,9.480,-29.760,-24.127
-0.300,-0.200,0.916,9.347,-28.948,-23.329
-0.298,-0.201,0.917,9.259,-28.059,-22.559
-0.298,-0.201,0.919,9.185,-27.077,-21.831
-0.297,-0.202,0.921,9.099,-26.051,-21.170
-0.297,-0.202,0.923,9.005,-25.010,-20.552
-0.297,-0.202,0.925,8.897,-23.986,-19.991
-0.298,-0.203,0.927,8.755,-23.010,-19.481
-0.299,-0.203,0.929,8.544,-22.097,-19.034
-0.300,-0.203,0.930,8.321,-21.259,-18.620
-0.301,-0.204,0.931,8.105,-20.493,-18.228
-0.301,-0.204,0.931,7.903,-19.768,-17.865
-0.302,-0.204,0.930,7.838,-19.004,-17.520
-0.302,-0.205,0.929,7.911,-18.180,-17.184
-0.302,-0.204,0.927,8.075,-17.320,-16.861
-0.302,-0.203,0.927,8.274,-16.433,-16.590
-0.302,-0.203,0.926,8.472,-15.568,-16.352
-0.302,-0.204,0.926,8.670,-14.784,-16.148
-0.302,-0.204,0.926,8.828,-14.098,-15.989
-0.302,-0.204,0.926,8.831,-13.525,-15.880
-0.302,-0.204,0.926,8.683,-13.074,-15.809
-0.302,-0.204,0.927,8.398,-12.759,-15.765
-0.303,-0.204,0.928,7.994,-12.517,-15.752
-0.303,-0.204,0.928,7.468,-12.316,-15.749
-0.304,-0.204,0.928,6.928,-12.113,-15.733
-0.303,-0.204,0.928,6.449,-11.856,-15.700
-0.303,-0.204,0.928,6.071,-11.548,-15.626

0.455,-0.160,1.318,14.327,-11.609,-20.410
0.455,-0.174,1.325,15.716,-11.498,-24.078
0.450,-0.189,1.328,13.393,-11.309,-26.644
0.442,-0.204,1.328,3.601,-10.841,-27.625
0.434,-0.217,1.324,-7.974,-9.798,-27.682
0.424,-0.226,1.311,-16.844,-7.655,-27.148
0.410,-0.231,1.299,-21.281,-4.915,-25.977
0.394,-0.231,1.287,-21.255,-2.023,-23.957
0.376,-0.230,1.273,-19.588,0.557,-21.421
0.357,-0.229,1.258,-15.427,2.238,-18.536
0.338,-0.228,1.244,-9.228,3.152,-15.556
0.320,-0.226,1.230,-2.285,3.496,-12.706
0.302,-0.223,1.217,3.749,3.474,-10.198
0.285,-0.219,1.205,8.083,3.229,-8.154
0.269,-0.215,1.195,10.664,2.806,-6.599
0.254,-0.210,1.183,11.785,2.402,-5.519
0.239,-0.205,1.173,11.900,2.124,-4.958
0.224,-0.199,1.164,10.811,2.037,-4.669
0.211,-0.193,1.155,8.740,2.131,-4.569
0.198,-0.188,1.148,6.088,2.328,-4.573
0.184,-0.185,1.140,3.423,2.531,-4.608
0.171,-0.181,1.133,1.123,2.634,-4.614
0.157,-0.178,1.126,-0.514,2.591,-4.531
0.144,-0.176,1.119,-1.599,2.426,-4.317
0.130,-0.174,1.114,-2.171,2.157,-3.938
0.117,-0.172,1.108,-2.357,1.849,-3.385
0.105,-0.171,1.102,-2.203,1.568,-2.604
0.094,-0.169,1.096,-1.892,1.368,-1.673
0.083,-0.166,1.090,-1.497,1.289,-0.658
0.072,-0.162,1.084,-1.087,1.296,0.387
0.062,-0.159,1.078,-0.704,1.346,1.343
0.053,-0.154,1.073,-0.366,1.385,2.162
0.043,-0.149,1.068,-0.056,1.393,2.796
0.034,-0.144,1.062,0.206,1.344,3.252
0.024,-0.139,1.058,0.427,1.237,3.533
0.014,-0.135,1.054,0.602,1.054,3.648
0.004,-0.130,1.051,0.762,0.779,3.615
-0.006,-0.126,1.049,0.925,0.415,3.496
-0.016,-0.122,1.047,1.093,-0.037,3.316
-0.026,-0.118,1.044,1.286,-0.507,3.090
-0.035,-0.114,1.042,1.510,-0.917,2.832
-0.043,-0.111,1.040,1.716,-1.245,2.550
-0.051,-0.108,1.039,1.897,-1.501,2.260
-0.059,-0.107,1.037,2.058,-1.729,1.955
-0.067,-0.105,1.037,2.187,-1.980,1.649
-0.074,-0.104,1.036,2.259,-2.242,1.344
-0.081,-0.104,1.035,2.301,-2.483,1.056
-0.088,-0.104,1.034,2.363,-2.681,0.800
-0.094,-0.105,1.034,2.469,-2.817,0.590
-0.100,-0.106,1.034,2.619,-2.914,0.459
-0.106,-0.107,1.033,2.817,-3.002,0.404
-0.111,-0.108,1.033,3.030,-3.080,0.407
-0.117,-0.109,1.031,3.254,-3.134,0.463
-0.122,-0.109,1.030,3.472,-3.175,0.556
-0.126,-0.109,1.028,3.679,-3.209,0.665
-0.131,-0.109,1.026,3.892,-3.234,0.765
-0.135,-0.109,1.025,4.104,-3.282,0.850
-0.140,-0.109,1.023,4.297,-3.342,0.910
-0.145,-0.109,1.022,4.488,-3.394,0.931
-0.149,-0.109,1.020,4.664,-3.438,0.933
-0.154,-0.109,1.019,4.804,-3.467,0.926
-0.158,-0.108,1.018,4.891,-3.480,0.906
-0.163,-0.107,1.016,4.914,-3.490,0.852
-0.167,-0.107,1.015,4.891,-3.486,0.784
-0.171,-0.106,1.013,4.850,-3.479,0.679
-0.174,-0.105,1.011,4.767,-3.484,0.553
-0.177,-0.105,1.010,4.641,-3.516,0.396
-0.181,-0.105,1.009,4.481,-3.583,0.230
-0.184,-0.106,1.009,4.305,-3.695,0.075
-0.187,-0.106,1.008,4.153,-3.824,-0.076
-0.190,-0.106,1.007,4.043,-3.926,-0.192
-0.193,-0.107,1.006,3.987,-3.980,-0.266
-0.196,-0.107,1.005,3.924,-3.996,-0.306
-0.199,-0.107,1.004,3.882,-3.969,-0.326
-0.201,-0.107,1.003,3.877,-3.885,-0.314
-0.203,-0.106,1.002,3.909,-3.776,-0.292
-0.206,-0.106,1.001,3.944,-3.667,-0.253
-0.208,-0.106,1.000,3.951,-3.592,-0.208
-0.211,-0.106,1.000,3.926,-3.552,-0.167
-0.213,-0.106,0.999,3.873,-3.551,-0.137
-0.216,-0.105,0.998,3.811,-3.585,-0.112
-0.218,-0.105,0.998,3.771,-3.624,-0.089
-0.221,-0.104,0.997,3.744,-3.651,-0.070
-0.223,-0.103,0.997,3.739,-3.671,-0.051
-0.225,-0.103,0.997,3.754,-3.681,-0.033
-0.227,-0.102,0.996,3.774,-3.671,-0.017
-0.229,-0.101,0.995,3.780,-3.633,-0.006
-0.231,-0.100,0.994,3.761,-3.576,0.005
-0.232,-0.099,0.994,3.712,-3.516,0.005
-0.234,-0.098,0.994,3.618,-3.476,-0.012
-0.236,-0.097,0.993,3.494,-3.471,-0.045
-0.238,-0.097,0.993,3.376,-3.485,-0.091
-0.240,-0.096,0.992,3.271,-3.498,-0.141
-0.241,-0.095,0.992,3.167,-3.500,-0.176
-0.243,-0.095,0.992,3.070,-3.496,-0.194
-0.244,-0.094,0.992,2.959,-3.493,-0.205
-0.245,-0.094,0.993,2.835,-3.513,-0.197
-0.246,-0.094,0.993,2.690,-3.552,-0.168
-0.247,-0.093,0.993,2.534,-3.574,-0.107
-0.248,-0.092,0.993,2.385,-3.555,-0.029
-0.248,-0.091,0.993,2.259,-3.486,0.080
-0.248,-0.090,0.993,2.119,-3.382,0.204
-0.248,-0.089,0.993,1.946,-3.275,0.340
-0.248,-0.088,0.993,1.713,-3.190,0.494
-0.249,-0.088,0.994,1.416,-3.133,0.657
-0.249,-0.087,0.994,1.059,-3.094,0.846
-0.248,-0.086,0.995,0.651,-3.070,1.054
-0.248,-0.085,0.995,0.228,-3.031,1.290
-0.248,-0.085,0.995,-0.196,-2.961,1.559
-0.247,-0.084,0.995,-0.595,-2.827,1.849
-0.247,-0.084,0.996,-1.001,-2.657,2.162
-0.247,-0.084,0.997,-1.477,-2.469,2.513
-0.247,-0.083,0.998,-2.036,-2.282,2.892
-0.246,-0.083,0.999,-2.723,-2.121,3.296
-0.246,-0.083,1.000,-3.567,-1.982,3.759
-0.245,-0.083,1.001,-4.674,-1.863,4.264
-0.244,-0.084,1.003,-5.975,-1.761,4.809
-0.242,-0.084,1.005,-7.462,-1.680,5.397
-0.241,-0.089,1.007,-9.150,-1.609,6.066

-1.095,0.411,0.419,-12.354,-3.778,5.304
-1.101,0.417,0.423,-13.855,-6.232,4.548
-1.106,0.421,0.427,-13.738,-8.710,3.778
-1.110,0.426,0.430,-13.000,-10.964,2.975
-1.114,0.431,0.432,-11.358,-12.809,2.145
-1.118,0.436,0.434,-8.778,-14.309,1.291
-1.124,0.442,0.435,-5.120,-15.596,0.266
-1.130,0.448,0.435,-0.891,-16.654,-0.992
-1.136,0.453,0.435,3.747,-17.511,-2.479
-1.141,0.459,0.435,8.576,-18.279,-4.200
-1.146,0.463,0.436,13.612,-18.990,-6.271
-1.150,0.466,0.436,18.736,-19.806,-8.579
-1.154,0.468,0.437,23.936,-20.883,-11.054
-1.156,0.468,0.438,29.317,-22.153,-13.625
-1.159,0.468,0.440,36.461,-23.676,-16.401
-1.162,0.466,0.443,41.939,-25.460,-19.341
-1.164,0.464,0.446,47.177,-27.391,-22.444
-1.165,0.461,0.451,51.874,-29.472,-25.762
-1.167,0.457,0.456,55.682,-31.610,-29.371
-1.167,0.452,0.462,58.236,-33.745,-33.227
-1.168,0.446,0.469,59.879,-35.811,-37.452
-1.168,0.439,0.476,60.750,-37.750,-42.025
-1.168,0.431,0.484,61.048,-39.588,-47.107
-1.168,0.421,0.493,61.028,-41.331,-52.471
-1.167,0.411,0.503,61.095,-42.959,-58.031
-1.168,0.401,0.515,61.333,-44.634,-63.930
-1.169,0.389,0.528,61.774,-46.384,-70.067
-1.169,0.376,0.540,62.701,-48.152,-76.881
-1.167,0.364,0.550,64.448,-49.842,-83.974
-1.163,0.350,0.559,66.488,-51.464,-91.470
-1.155,0.338,0.568,68.350,-53.244,-99.325
-1.143,0.325,0.578,69.833,-55.422,-107.969
-1.128,0.313,0.589,70.462,-58.291,-116.953
-1.107,0.299,0.601,70.362,-63.530,-126.111
-1.079,0.284,0.614,69.695,-68.311,-135.400
-1.045,0.265,0.628,68.751,-73.742,-144.669
-1.005,0.242,0.645,67.779,-79.303,-153.048
-0.960,0.218,0.662,67.182,-84.249,-160.152
-0.912,0.195,0.681,67.441,-87.919,-165.810
-0.864,0.174,0.700,68.740,-90.709,-170.187
-0.815,0.156,0.719,71.176,-92.787,-173.310
-0.765,0.139,0.738,75.115,-94.402,-175.447
-0.715,0.121,0.757,79.858,-95.750,-176.641
-0.666,0.105,0.775,85.220,-96.717,-177.011
-0.620,0.089,0.793,90.910,-97.300,-176.787
-0.575,0.076,0.811,96.205,-97.344,-175.875
-0.531,0.064,0.831,100.508,-96.639,-174.538
-0.488,0.051,0.845,103.628,-94.958,-172.720
-0.450,0.038,0.853,104.536,-92.896,-170.215
-0.416,0.028,0.856,103.819,-90.750,-167.265
-0.386,0.017,0.856,101.950,-87.657,-163.908
-0.361,0.005,0.857,99.307,-83.648,-160.296
-0.339,-0.007,0.859,94.267,-79.323,-156.487
-0.321,-0.020,0.861,87.006,-74.905,-152.779
-0.307,-0.032,0.862,79.979,-70.522,-149.346
-0.297,-0.042,0.862,74.293,-66.344,-144.877
-0.290,-0.048,0.862,70.505,-62.409,-139.608
-0.284,-0.053,0.860,68.994,-58.681,-133.501
-0.279,-0.056,0.858,68.201,-55.113,-127.105
-0.275,-0.058,0.855,68.397,-51.715,-120.746
-0.271,-0.060,0.853,69.648,-48.543,-114.678
-0.267,-0.062,0.850,71.789,-45.690,-109.136
-0.264,-0.065,0.848,73.897,-43.330,-104.098
-0.261,-0.067,0.849,75.396,-41.461,-99.510
-0.258,-0.065,0.850,75.555,-40.024,-95.480
-0.256,-0.066,0.852,74.803,-38.920,-91.862
-0.254,-0.065,0.854,73.497,-38.058,-88.572
-0.251,-0.065,0.857,71.420,-37.302,-85.566
-0.249,-0.064,0.857,68.220,-36.520,-82.787
-0.246,-0.063,0.858,64.547,-35.587,-80.150
-0.244,-0.061,0.859,60.573,-34.392,-77.620
-0.242,-0.060,0.860,56.540,-33.070,-75.190
-0.241,-0.059,0.861,52.937,-31.693,-72.860
-0.240,-0.060,0.862,50.034,-30.297,-70.588
-0.240,-0.060,0.864,47.739,-28.955,-68.353
-0.239,-0.061,0.866,45.869,-27.730,-66.078
-0.240,-0.061,0.868,44.234,-26.684,-63.797
-0.241,-0.061,0.871,42.723,-25.892,-61.520
-0.242,-0.061,0.873,41.379,-25.209,-59.262
-0.242,-0.061,0.875,40.210,-24.569,-57.011
-0.242,-0.061,0.878,39.160,-23.950,-54.792
-0.242,-0.061,0.881,38.210,-23.325,-52.600
-0.242,-0.061,0.884,37.290,-22.715,-50.431
-0.242,-0.061,0.886,36.322,-22.125,-48.251
-0.242,-0.059,0.887,35.381,-21.498,-46.114
-0.242,-0.058,0.888,34.468,-20.763,-44.057
-0.242,-0.056,0.891,33.547,-19.963,-42.095
-0.242,-0.056,0.893,32.635,-19.136,-40.234
-0.243,-0.056,0.896,31.788,-18.350,-38.477
-0.244,-0.056,0.899,30.981,-17.700,-36.815
-0.245,-0.056,0.902,30.162,-17.157,-35.242
-0.247,-0.056,0.905,29.345,-16.690,-33.779
-0.248,-0.055,0.907,28.536,-16.281,-32.392
-0.249,-0.055,0.914,27.720,-15.930,-31.071
-0.250,-0.055,0.917,26.865,-15.624,-29.832
-0.251,-0.055,0.920,25.956,-15.377,-28.653
-0.251,-0.055,0.922,24.914,-15.159,-27.522
-0.252,-0.054,0.923,23.782,-14.926,-26.450
-0.252,-0.054,0.924,22.557,-14.628,-25.419
-0.252,-0.054,0.925,21.194,-14.272,-24.410
-0.252,-0.054,0.926,19.697,-13.868,-23.438
-0.251,-0.055,0.927,18.229,-13.439,-22.515
-0.252,-0.056,0.929,16.854,-12.985,-21.620
-0.252,-0.057,0.930,15.658,-12.525,-20.739
-0.253,-0.058,0.932,14.632,-12.102,-19.865
-0.253,-0.059,0.933,13.773,-11.746,-18.994
-0.255,-0.059,0.934,13.060,-11.461,-18.115
-0.256,-0.060,0.934,12.570,-11.191,-17.273
-0.257,-0.060,0.934,12.197,-10.896,-16.466
-0.257,-0.060,0.934,11.879,-10.560,-15.674
-0.258,-0.060,0.935,11.576,-10.214,-14.921
-0.259,-0.061,0.935,11.258,-9.866,-14.220
-0.260,-0.062,0.935,10.965,-9.529,-13.559
-0.260,-0.062,0.935,10.704,-9.198,-12.942
-0.260,-0.062,0.936,10.432,-8.878,-12.347
-0.261,-0.063,0.936,10.128,-8.580,-11.772
-0.261,-0.063,0.937,9.844,-8.318,-11.227
-0.262,-0.064,0.938,9.573,-8.136,-10.715
-0.262,-0.065,0.938,9.343,-8.002,-10.233

-1.046,0.306,0.573,9.648,-8.095,-8.633
-1.047,0.310,0.579,10.367,-8.253,-7.414
-1.049,0.315,0.587,11.366,-8.499,-6.487
-1.052,0.319,0.594,12.672,-8.792,-5.767
-1.056,0.324,0.601,14.371,-9.029,-5.254
-1.060,0.329,0.606,16.699,-9.154,-4.942
-1.066,0.335,0.609,19.466,-9.127,-4.763
-1.071,0.341,0.610,22.756,-8.919,-4.707
-1.077,0.348,0.610,26.744,-8.408,-4.739
-1.083,0.355,0.609,31.350,-7.671,-4.858
-1.091,0.363,0.606,36.748,-6.745,-5.097
-1.098,0.371,0.603,42.454,-5.715,-5.403
-1.106,0.378,0.600,48.268,-4.665,-5.783
-1.113,0.385,0.595,54.213,-3.696,-6.249
-1.121,0.393,0.590,60.183,-2.911,-6.816
-1.128,0.400,0.582,66.268,-2.311,-7.595
-1.135,0.408,0.574,72.226,-1.865,-8.585
