aX,aY,aZ,gX,gY,gZ
0.297,-0.843,-0.686,4.517,3.132,-4.241
0.296,-0.841,-0.683,4.839,3.127,-4.452
0.297,-0.838,-0.680,5.151,3.189,-4.694
0.298,-0.834,-0.677,5.396,3.223,-4.933
0.299,-0.831,-0.673,5.591,3.261,-5.222
0.300,-0.828,-0.670,5.707,3.319,-5.513
0.301,-0.825,-0.667,5.748,3.371,-5.774
0.301,-0.822,-0.664,5.738,3.358,-5.911
0.300,-0.821,-0.662,5.746,3.321,-6.044
0.301,-0.820,-0.659,5.813,3.358,-6.225
0.301,-0.818,-0.656,5.940,3.340,-6.333
0.300,-0.816,-0.653,6.152,3.301,-6.429
0.301,-0.814,-0.650,6.369,3.324,-6.416
0.302,-0.812,-0.647,6.597,3.356,-6.400
0.302,-0.810,-0.643,6.775,3.323,-6.320
0.301,-0.807,-0.641,6.862,3.243,-6.119
0.301,-0.805,-0.639,6.830,3.267,-5.936
0.302,-0.803,-0.636,6.666,3.264,-5.696
0.301,-0.802,-0.633,6.386,3.223,-5.439
0.301,-0.801,-0.631,6.046,3.219,-4.942
0.301,-0.802,-0.630,5.694,3.271,-4.285
0.301,-0.804,-0.628,5.496,3.273,-3.779
0.302,-0.805,-0.626,5.465,3.119,-3.195
0.302,-0.806,-0.625,5.608,2.981,-2.488
0.302,-0.806,-0.623,5.845,2.987,-1.777
0.302,-0.806,-0.621,6.164,2.830,-1.125
0.300,-0.806,-0.619,6.601,2.604,-0.440
0.300,-0.807,-0.617,7.126,2.557,0.085
0.299,-0.807,-0.614,7.583,2.370,0.919
0.297,-0.807,-0.612,8.071,2.224,1.828
0.296,-0.807,-0.609,8.451,1.960,2.955
0.296,-0.808,-0.608,8.888,1.857,2.886
0.297,-0.808,-0.605,9.154,1.669,4.437
0.296,-0.811,-0.602,9.586,1.399,6.145
0.295,-0.812,-0.599,10.129,1.143,7.573
0.293,-0.813,-0.596,10.724,0.670,9.047
0.293,-0.815,-0.594,11.407,0.246,10.390
0.292,-0.816,-0.592,12.109,0.005,11.166
0.291,-0.818,-0.588,12.878,-0.336,12.076
0.291,-0.820,-0.583,13.734,-0.755,13.648
0.288,-0.823,-0.580,14.461,-1.081,15.350
0.285,-0.826,-0.576,15.325,-1.368,16.537
0.281,-0.826,-0.572,16.092,-1.779,17.751
0.278,-0.828,-0.568,16.905,-2.274,19.106
0.277,-0.830,-0.566,17.759,-2.547,20.312
0.275,-0.832,-0.562,18.511,-2.878,21.503
0.272,-0.834,-0.560,19.176,-3.281,23.125
0.270,-0.837,-0.559,19.897,-3.556,24.637
0.268,-0.840,-0.558,20.555,-3.767,25.754
0.264,-0.842,-0.557,21.058,-4.013,26.575
0.261,-0.844,-0.554,21.363,-4.425,27.979
0.259,-0.848,-0.553,21.710,-4.731,29.308
0.256,-0.851,-0.552,22.030,-4.996,30.452
0.252,-0.853,-0.549,22.271,-5.399,31.471
0.249,-0.856,-0.547,22.414,-5.719,32.316
0.245,-0.858,-0.544,22.423,-6.030,32.939
0.242,-0.860,-0.541,22.365,-6.369,33.588
0.239,-0.863,-0.538,22.303,-6.696,34.340
0.236,-0.867,-0.536,22.233,-6.968,35.024
0.232,-0.870,-0.534,22.167,-7.280,35.586
0.228,-0.873,-0.533,22.113,-7.560,35.999
0.225,-0.875,-0.532,21.982,-7.819,36.358
0.222,-0.878,-0.531,21.790,-8.018,36.516
0.218,-0.881,-0.531,21.519,-8.127,36.557
0.215,-0.884,-0.531,21.185,-8.188,36.528
0.213,-0.887,-0.531,20.783,-8.176,36.399
0.210,-0.889,-0.529,20.276,-8.142,36.188
0.207,-0.891,-0.528,19.681,-8.073,35.932
0.204,-0.893,-0.526,18.993,-7.957,35.610
0.200,-0.895,-0.525,18.233,-7.804,35.221
0.196,-0.897,-0.523,17.430,-7.618,34.735
0.192,-0.899,-0.522,16.616,-7.414,34.187
0.188,-0.901,-0.520,15.778,-7.181,33.579
0.184,-0.903,-0.520,14.920,-6.920,32.908
0.181,-0.905,-0.520,13.996,-6.621,32.148
0.177,-0.907,-0.520,13.033,-6.268,31.335
0.174,-0.908,-0.521,12.043,-5.880,30.439
0.170,-0.909,-0.522,11.027,-5.431,29.413
0.167,-0.911,-0.523,10.015,-4.962,28.253
0.163,-0.912,-0.523,9.035,-4.487,26.913
0.160,-0.912,-0.523,8.068,-4.005,25.473
0.157,-0.913,-0.523,7.076,-3.513,23.986
0.155,-0.913,-0.523,6.047,-3.035,22.469
0.154,-0.913,-0.523,4.985,-2.563,20.866
0.152,-0.913,-0.523,3.905,-2.101,19.185
0.151,-0.914,-0.524,2.810,-1.661,17.471
0.149,-0.915,-0.526,1.707,-1.184,15.477
0.148,-0.916,-0.529,0.526,-0.690,13.283
0.148,-0.918,-0.532,-0.658,-0.171,10.821
0.147,-0.920,-0.536,-1.866,0.378,8.132
0.148,-0.922,-0.540,-3.095,0.932,5.272

0.048,-1.127,-0.769,-2.766,6.891,-0.293
0.060,-1.133,-0.777,-2.373,12.535,-5.363
0.072,-1.138,-0.786,-1.694,17.734,-9.731
0.085,-1.141,-0.794,-0.890,22.235,-13.670
0.097,-1.142,-0.799,-0.075,25.513,-17.219
0.110,-1.143,-0.801,0.729,28.112,-20.298
0.122,-1.143,-0.801,1.550,30.275,-22.815
0.135,-1.142,-0.800,2.321,31.975,-24.617
0.148,-1.143,-0.799,2.985,33.508,-26.177
0.160,-1.141,-0.798,3.468,34.834,-27.649
0.173,-1.140,-0.796,3.783,35.876,-28.887
0.184,-1.138,-0.793,4.028,36.679,-29.946
0.197,-1.134,-0.788,4.250,37.101,-29.790
0.206,-1.131,-0.784,4.612,37.400,-30.000
0.217,-1.126,-0.779,4.924,37.627,-30.327
0.228,-1.121,-0.773,5.231,37.804,-30.623
0.238,-1.116,-0.766,5.596,37.893,-30.789
0.247,-1.111,-0.759,6.004,37.868,-30.787
0.256,-1.105,-0.751,6.377,37.714,-30.689
0.265,-1.099,-0.744,6.675,37.503,-30.555
0.274,-1.092,-0.736,6.797,37.255,-30.408
0.283,-1.085,-0.728,6.791,36.977,-30.218
0.292,-1.079,-0.719,6.778,36.567,-30.053
0.300,-1.073,-0.711,6.782,36.114,-29.894
0.309,-1.067,-0.702,6.834,35.657,-29.735
0.318,-1.060,-0.694,7.031,35.225,-29.552
0.326,-1.054,-0.685,7.303,34.798,-29.362
0.335,-1.047,-0.677,7.632,34.392,-29.159
0.342,-1.040,-0.668,7.979,33.993,-28.944
0.350,-1.033,-0.660,8.294,33.612,-28.736
0.358,-1.025,-0.652,8.494,33.258,-28.533
0.366,-1.018,-0.645,8.616,32.947,-28.305
0.373,-1.011,-0.638,8.691,32.628,-28.082
0.380,-1.003,-0.632,8.755,32.306,-27.867
0.387,-0.996,-0.625,8.806,31.969,-27.628
0.393,-0.990,-0.618,8.840,31.621,-27.374
0.399,-0.983,-0.611,8.890,31.261,-27.087
0.405,-0.977,-0.603,8.957,30.841,-26.777
0.410,-0.971,-0.595,9.043,30.410,-26.432
0.415,-0.965,-0.587,9.124,29.980,-26.029
0.420,-0.958,-0.579,9.192,29.594,-25.506
0.425,-0.952,-0.572,9.321,29.116,-25.012
0.429,-0.945,-0.564,9.432,28.617,-24.540
0.434,-0.938,-0.558,9.453,28.125,-24.093
0.438,-0.932,-0.552,9.388,27.653,-23.658
0.443,-0.925,-0.546,9.286,27.192,-23.236
0.447,-0.919,-0.540,9.190,26.729,-22.829
0.451,-0.914,-0.535,9.110,26.268,-22.418
0.455,-0.909,-0.529,9.075,25.809,-22.009
0.459,-0.904,-0.524,9.080,25.353,-21.597
0.463,-0.899,-0.519,9.154,24.895,-21.178
0.466,-0.895,-0.513,9.301,24.443,-20.736
0.469,-0.889,-0.507,9.437,23.975,-20.262
0.472,-0.884,-0.501,9.538,23.464,-19.763
0.476,-0.878,-0.496,9.611,22.957,-19.260
0.479,-0.873,-0.491,9.628,22.465,-18.737
0.482,-0.868,-0.486,9.559,21.980,-18.205
0.486,-0.863,-0.482,9.467,21.516,-17.673
0.488,-0.858,-0.477,9.360,21.008,-17.140
0.491,-0.853,-0.473,9.235,20.468,-16.583
0.493,-0.848,-0.469,9.092,19.954,-16.018
0.496,-0.844,-0.465,8.943,19.469,-15.441
0.499,-0.841,-0.461,8.797,18.966,-14.877
0.502,-0.838,-0.457,8.677,18.444,-14.302
0.504,-0.836,-0.453,8.603,17.895,-13.655
0.506,-0.833,-0.449,8.540,17.344,-12.990
0.508,-0.830,-0.446,8.474,16.798,-12.245
0.510,-0.828,-0.442,8.400,16.233,-11.491
0.512,-0.825,-0.439,8.294,15.654,-10.718
0.514,-0.823,-0.435,8.154,15.075,-9.949
0.517,-0.820,-0.432,8.008,14.517,-9.131
0.519,-0.818,-0.429,7.859,13.985,-8.275
0.522,-0.816,-0.425,7.721,13.478,-7.370
0.524,-0.814,-0.423,7.570,13.073,-6.517
0.527,-0.812,-0.420,7.388,12.717,-5.678
0.530,-0.810,-0.418,7.159,12.392,-4.884
0.532,-0.809,-0.415,6.910,12.044,-4.104
0.534,-0.808,-0.413,6.654,11.748,-3.207
0.536,-0.809,-0.411,6.438,11.491,-2.326
0.538,-0.808,-0.409,6.219,11.264,-1.389
0.539,-0.807,-0.407,5.990,11.037,-0.497
0.540,-0.805,-0.405,5.701,10.802,0.319
0.540,-0.804,-0.403,5.350,10.497,1.280
0.540,-0.803,-0.401,5.048,10.170,2.341
0.540,-0.803,-0.399,4.822,9.912,3.338
0.540,-0.803,-0.397,4.647,9.621,4.253
0.539,-0.803,-0.396,4.528,9.365,4.896
0.539,-0.802,-0.394,4.381,9.024,5.676
0.538,-0.803,-0.393,4.290,8.720,6.535
0.539,-0.804,-0.392,4.249,8.489,7.447
0.539,-0.805,-0.391,4.273,8.293,8.306
0.539,-0.806,-0.390,4.337,8.174,8.966
0.539,-0.807,-0.388,4.391,8.061,9.556
0.538,-0.807,-0.386,4.417,7.913,10.226
0.537,-0.809,-0.384,4.456,7.748,11.035
0.537,-0.810,-0.383,4.551,7.643,11.865
0.537,-0.811,-0.382,4.660,7.533,12.572
0.536,-0.812,-0.382,4.766,7.491,12.850
0.535,-0.813,-0.380,4.735,7.346,13.327
0.534,-0.816,-0.378,4.691,6.966,14.016
0.534,-0.819,-0.380,4.679,6.965,14.650
0.536,-0.821,-0.378,4.664,6.899,15.051
0.534,-0.822,-0.377,4.631,6.738,15.300
0.533,-0.824,-0.377,4.547,6.617,15.516
0.533,-0.826,-0.376,4.415,6.475,15.751
0.533,-0.828,-0.375,4.271,6.357,15.911
0.532,-0.829,-0.374,4.101,6.275,15.959
0.531,-0.829,-0.372,3.845,6.158,16.035
0.530,-0.830,-0.371,3.549,6.074,16.077
0.529,-0.831,-0.370,3.234,5.991,16.079
0.527,-0.832,-0.369,2.911,5.896,16.014
0.525,-0.833,-0.368,2.592,5.791,15.946
0.524,-0.834,-0.367,2.287,5.680,15.850
0.522,-0.834,-0.367,1.997,5.547,15.734
0.521,-0.834,-0.366,1.738,5.394,15.598
0.519,-0.834,-0.365,1.524,5.221,15.444
0.517,-0.833,-0.365,1.367,5.026,15.281
0.515,-0.833,-0.364,1.236,4.806,15.110
0.514,-0.832,-0.364,1.120,4.584,14.943

0.588,-0.879,-0.442,-1.070,3.290,14.887
0.589,-0.879,-0.445,-3.192,1.931,14.860
0.590,-0.878,-0.449,-5.283,0.471,14.813
0.590,-0.878,-0.452,-7.221,-1.152,14.690
0.590,-0.879,-0.456,-8.985,-2.801,14.500
0.590,-0.880,-0.459,-10.545,-4.498,14.327
0.590,-0.883,-0.462,-11.774,-6.310,14.221
0.589,-0.885,-0.465,-12.756,-8.129,14.205
0.589,-0.888,-0.469,-13.561,-10.043,14.420
0.589,-0.891,-0.473,-14.419,-12.044,14.798
0.589,-0.893,-0.477,-15.389,-14.081,15.308
0.590,-0.894,-0.483,-16.413,-16.124,15.928
0.592,-0.895,-0.489,-17.440,-17.898,16.065
0.595,-0.898,-0.494,-18.844,-19.501,16.353
0.596,-0.898,-0.501,-20.196,-20.875,16.929
0.596,-0.898,-0.507,-21.438,-22.298,17.577
0.594,-0.898,-0.513,-22.510,-23.998,18.049
0.591,-0.897,-0.518,-23.372,-25.776,18.421
0.587,-0.896,-0.523,-24.055,-27.737,18.719
0.582,-0.896,-0.527,-24.550,-29.780,19.043
0.577,-0.895,-0.532,-24.842,-31.805,19.427
0.571,-0.895,-0.537,-25.064,-33.743,19.839
0.566,-0.895,-0.543,-25.323,-35.708,20.163
0.562,-0.896,-0.548,-25.630,-37.840,20.468
0.556,-0.897,-0.552,-26.082,-40.111,20.765
0.550,-0.898,-0.555,-26.549,-42.446,21.118
0.543,-0.899,-0.556,-26.896,-44.841,21.513
0.535,-0.900,-0.556,-27.050,-47.080,21.948
0.526,-0.901,-0.555,-27.042,-48.867,22.490
0.517,-0.900,-0.556,-26.891,-50.187,23.089
0.507,-0.899,-0.556,-26.668,-51.143,23.676
0.498,-0.897,-0.559,-26.463,-51.844,24.292
0.487,-0.895,-0.562,-26.265,-52.501,24.896
0.477,-0.893,-0.567,-26.062,-53.260,25.483
0.466,-0.892,-0.572,-25.849,-54.302,26.074
0.454,-0.890,-0.577,-25.643,-55.614,26.676
0.443,-0.890,-0.581,-25.402,-57.267,27.284
0.431,-0.890,-0.583,-25.138,-59.285,27.915
0.419,-0.891,-0.584,-24.861,-61.324,28.563
0.405,-0.891,-0.584,-24.535,-63.268,29.239
0.392,-0.893,-0.583,-24.151,-64.857,29.958
0.377,-0.895,-0.584,-23.707,-66.094,30.780
0.363,-0.897,-0.585,-23.200,-67.247,31.661
0.348,-0.898,-0.587,-22.618,-68.364,32.644
0.333,-0.900,-0.590,-21.896,-69.422,33.761
0.319,-0.901,-0.594,-21.020,-70.451,34.981
0.304,-0.902,-0.599,-19.906,-71.600,36.232
0.288,-0.902,-0.604,-18.517,-72.912,37.606
0.273,-0.901,-0.608,-16.886,-74.388,39.036
0.258,-0.900,-0.612,-15.247,-75.924,40.485
0.242,-0.897,-0.614,-13.661,-77.531,41.897
0.227,-0.895,-0.616,-12.234,-78.896,43.253
0.212,-0.893,-0.619,-11.011,-80.078,44.518
0.198,-0.892,-0.622,-9.881,-81.085,45.757
0.185,-0.891,-0.626,-8.708,-82.100,47.003
0.173,-0.891,-0.631,-7.376,-83.217,48.329
0.161,-0.891,-0.636,-5.638,-84.536,49.786
0.149,-0.890,-0.639,-3.559,-86.235,51.439
0.139,-0.888,-0.640,-1.131,-88.511,53.254
0.128,-0.884,-0.639,1.510,-90.952,55.194
0.119,-0.879,-0.638,4.212,-93.251,57.254
0.111,-0.872,-0.636,6.877,-95.260,59.202
0.108,-0.866,-0.633,9.365,-96.773,61.001
0.101,-0.859,-0.630,11.515,-97.760,62.725
0.094,-0.852,-0.629,13.327,-98.364,64.364
0.087,-0.846,-0.628,14.880,-98.665,65.889
0.079,-0.840,-0.630,16.212,-98.764,67.319
0.072,-0.834,-0.631,17.422,-98.922,68.668
0.064,-0.829,-0.632,18.541,-99.309,69.978
0.055,-0.822,-0.632,19.602,-100.054,71.294
0.046,-0.815,-0.629,20.714,-101.104,72.548
0.037,-0.807,-0.624,21.809,-102.192,73.703
0.030,-0.798,-0.618,22.857,-102.958,74.722
0.023,-0.789,-0.611,23.836,-103.254,75.384
0.016,-0.780,-0.604,24.655,-102.985,75.752
0.009,-0.771,-0.597,25.267,-101.983,75.913
0.002,-0.763,-0.591,25.707,-100.618,75.891
-0.006,-0.755,-0.585,26.029,-99.070,75.644
-0.015,-0.747,-0.581,26.259,-97.513,75.267
-0.025,-0.740,-0.576,26.407,-96.082,74.778
-0.035,-0.732,-0.571,26.494,-94.781,74.195
-0.045,-0.725,-0.565,26.458,-93.603,73.482
-0.054,-0.718,-0.559,26.384,-92.477,72.674
-0.063,-0.710,-0.551,26.299,-91.300,71.779
-0.072,-0.704,-0.542,26.186,-90.037,70.822
-0.080,-0.697,-0.534,25.992,-88.658,69.746
-0.089,-0.691,-0.526,25.734,-87.171,68.583
-0.097,-0.685,-0.519,25.428,-85.652,67.344
-0.106,-0.680,-0.512,25.111,-84.130,66.014
-0.115,-0.675,-0.505,24.826,-82.648,64.658
-0.124,-0.671,-0.498,24.560,-81.246,63.300
-0.133,-0.666,-0.490,24.276,-79.920,61.948
-0.142,-0.662,-0.483,24.009,-78.655,60.576
-0.151,-0.658,-0.475,23.746,-77.403,59.209
-0.160,-0.654,-0.468,23.491,-76.150,57.855
-0.169,-0.650,-0.460,23.247,-74.883,56.515
-0.177,-0.647,-0.453,23.013,-73.600,55.196
-0.186,-0.644,-0.446,22.772,-72.297,53.899
-0.195,-0.641,-0.439,22.532,-71.013,52.631
-0.203,-0.639,-0.433,22.265,-69.767,51.377
-0.212,-0.636,-0.427,21.982,-68.564,50.137
-0.220,-0.635,-0.420,21.714,-67.380,48.860
-0.229,-0.634,-0.414,21.510,-66.189,47.561
-0.237,-0.633,-0.407,21.453,-64.963,46.259
-0.244,-0.632,-0.400,21.465,-63.692,44.995
-0.251,-0.630,-0.394,21.526,-62.362,43.745
-0.258,-0.629,-0.387,21.592,-61.030,42.479
-0.265,-0.627,-0.380,21.587,-59.708,41.187
-0.272,-0.626,-0.374,21.526,-58.393,39.865
-0.279,-0.625,-0.368,21.395,-57.061,38.521
-0.286,-0.625,-0.363,21.161,-55.715,37.167
-0.292,-0.624,-0.359,20.807,-54.364,35.822
-0.299,-0.624,-0.355,20.381,-52.962,34.483
-0.306,-0.624,-0.352,19.900,-51.540,33.148
-0.313,-0.625,-0.348,19.405,-50.138,31.825
-0.320,-0.626,-0.345,18.969,-48.746,30.520
-0.327,-0.628,-0.342,18.618,-47.319,29.264
-0.333,-0.630,-0.338,18.357,-45.883,28.067
-0.340,-0.632,-0.334,18.176,-44.457,26.940

0.159,-1.147,-0.638,18.666,-36.183,21.113
0.167,-1.155,-0.651,18.991,-29.669,16.501
0.177,-1.164,-0.663,19.173,-24.881,13.247
0.187,-1.171,-0.674,19.152,-21.391,10.903
0.198,-1.178,-0.682,18.962,-18.695,9.204
0.210,-1.183,-0.688,18.641,-16.496,8.069
0.222,-1.188,-0.691,18.211,-14.519,7.477
0.233,-1.192,-0.692,17.643,-12.741,7.157
0.242,-1.194,-0.692,16.959,-11.165,7.051
0.251,-1.195,-0.690,16.131,-9.914,7.123
0.258,-1.194,-0.688,15.105,-8.901,7.368
0.264,-1.191,-0.684,13.801,-8.082,7.794
0.270,-1.188,-0.680,12.377,-7.409,8.287
0.275,-1.183,-0.676,10.888,-6.863,8.816
0.278,-1.178,-0.671,9.423,-6.375,9.373
0.282,-1.172,-0.665,8.061,-5.909,9.965
0.284,-1.165,-0.658,6.851,-5.439,10.561
0.287,-1.158,-0.651,5.821,-4.942,11.143
0.289,-1.151,-0.644,4.967,-4.409,11.678
0.290,-1.142,-0.636,4.189,-3.792,12.239
0.292,-1.132,-0.629,3.360,-3.064,12.802
0.293,-1.122,-0.621,2.452,-2.235,13.300
0.295,-1.110,-0.614,1.480,-1.370,13.692
0.296,-1.099,-0.608,0.445,-0.461,14.006
0.297,-1.087,-0.602,-0.651,0.464,14.193
0.298,-1.075,-0.597,-1.754,1.369,14.263
0.298,-1.064,-0.593,-2.830,2.204,14.211
0.299,-1.054,-0.589,-3.783,2.947,14.075
0.301,-1.044,-0.585,-4.568,3.558,13.863
0.302,-1.036,-0.582,-5.158,4.031,13.625
0.304,-1.028,-0.578,-5.600,4.390,13.357
0.306,-1.020,-0.574,-5.907,4.600,13.034
0.309,-1.013,-0.570,-6.146,4.741,12.638
0.312,-1.007,-0.567,-6.372,4.838,12.201
0.316,-1.001,-0.564,-6.531,4.863,11.730
0.319,-0.996,-0.561,-6.666,4.807,11.245
0.323,-0.990,-0.559,-6.825,4.698,10.745
0.326,-0.986,-0.557,-7.015,4.575,10.240
0.330,-0.982,-0.556,-7.201,4.450,9.748
0.333,-0.979,-0.555,-7.344,4.309,9.298
0.336,-0.976,-0.555,-7.440,4.109,8.890
0.339,-0.973,-0.554,-7.517,3.869,8.532
0.341,-0.970,-0.553,-7.616,3.600,8.219
0.342,-0.967,-0.552,-7.755,3.332,7.925
0.344,-0.964,-0.551,-7.892,3.073,7.620
0.345,-0.961,-0.549,-8.004,2.823,7.323
0.346,-0.959,-0.548,-8.096,2.588,7.056
0.346,-0.957,-0.547,-8.186,2.347,6.831
0.347,-0.955,-0.546,-8.261,2.075,6.633
0.347,-0.952,-0.544,-8.323,1.772,6.460
0.347,-0.950,-0.543,-8.351,1.448,6.307
0.347,-0.948,-0.541,-8.359,1.138,6.184
0.347,-0.946,-0.540,-8.328,0.848,6.083
0.347,-0.944,-0.538,-8.250,0.557,5.992
0.347,-0.941,-0.537,-8.154,0.267,5.912
0.347,-0.938,-0.536,-8.073,-0.025,5.850
0.347,-0.935,-0.534,-8.033,-0.287,5.801
0.347,-0.932,-0.534,-8.039,-0.540,5.749
0.346,-0.930,-0.533,-8.039,-0.801,5.693
0.346,-0.928,-0.532,-8.028,-1.083,5.651
0.345,-0.926,-0.530,-7.991,-1.367,5.638
0.345,-0.923,-0.529,-7.928,-1.631,5.652
0.344,-0.920,-0.528,-7.857,-1.863,5.685
0.344,-0.918,-0.527,-7.788,-2.087,5.699
0.343,-0.915,-0.526,-7.714,-2.330,5.711
0.343,-0.912,-0.525,-7.629,-2.595,5.738
0.342,-0.910,-0.524,-7.514,-2.858,5.784
0.342,-0.907,-0.523,-7.362,-3.099,5.845
0.341,-0.905,-0.521,-7.200,-3.310,5.919
0.341,-0.901,-0.521,-7.083,-3.468,5.988
0.341,-0.899,-0.520,-6.998,-3.587,6.037
0.341,-0.896,-0.520,-6.927,-3.727,6.082
0.341,-0.894,-0.520,-6.832,-3.901,6.163
0.341,-0.892,-0.520,-6.712,-4.097,6.273
0.341,-0.890,-0.519,-6.567,-4.279,6.395
0.341,-0.887,-0.518,-6.435,-4.425,6.524
0.341,-0.885,-0.518,-6.361,-4.528,6.650
0.341,-0.882,-0.518,-6.349,-4.610,6.755
0.341,-0.880,-0.518,-6.346,-4.739,6.857
0.340,-0.878,-0.518,-6.341,-4.924,6.986
0.340,-0.876,-0.518,-6.332,-5.129,7.140
0.339,-0.874,-0.518,-6.307,-5.320,7.287
0.339,-0.872,-0.518,-6.286,-5.478,7.424
0.338,-0.871,-0.519,-6.288,-5.607,7.551
0.338,-0.869,-0.519,-6.314,-5.747,7.680
0.337,-0.868,-0.520,-6.332,-5.922,7.824
0.337,-0.867,-0.520,-6.341,-6.136,7.986
0.336,-0.867,-0.521,-6.355,-6.376,8.171
0.335,-0.866,-0.522,-6.366,-6.618,8.386
0.335,-0.865,-0.522,-6.378,-6.860,8.594
0.334,-0.864,-0.523,-6.391,-7.099,8.785
0.333,-0.863,-0.524,-6.418,-7.340,8.984
0.331,-0.863,-0.525,-6.453,-7.588,9.199
0.330,-0.862,-0.526,-6.489,-7.857,9.421
0.328,-0.862,-0.526,-6.507,-8.148,9.638
0.327,-0.861,-0.527,-6.505,-8.454,9.872
0.325,-0.861,-0.529,-6.501,-8.772,10.117
0.323,-0.861,-0.530,-6.484,-9.096,10.370
0.322,-0.861,-0.531,-6.467,-9.420,10.625
0.320,-0.861,-0.532,-6.439,-9.775,10.893
0.318,-0.862,-0.533,-6.391,-10.165,11.178
0.315,-0.862,-0.534,-6.337,-10.596,11.481
0.313,-0.862,-0.534,-6.267,-11.015,11.793
0.311,-0.863,-0.535,-6.190,-11.420,12.132
0.308,-0.863,-0.535,-6.111,-11.807,12.474
0.306,-0.863,-0.536,-6.040,-12.167,12.816
0.304,-0.863,-0.537,-5.982,-12.516,13.171
0.301,-0.864,-0.538,-5.922,-12.863,13.542
0.299,-0.864,-0.539,-5.857,-13.221,13.934
0.297,-0.864,-0.541,-5.791,-13.585,14.333
0.295,-0.865,-0.542,-5.716,-13.960,14.758
0.293,-0.865,-0.544,-5.628,-14.338,15.212
0.290,-0.866,-0.545,-5.548,-14.721,15.688
0.288,-0.866,-0.547,-5.465,-15.119,16.175
0.286,-0.867,-0.548,-5.375,-15.517,16.691
0.284,-0.867,-0.550,-5.295,-15.920,17.216
0.282,-0.868,-0.552,-5.222,-16.349,17.723
0.279,-0.868,-0.554,-5.163,-16.823,18.226
0.277,-0.869,-0.557,-5.101,-17.330,18.761

0.156,-1.042,-0.736,-4.122,-9.632,11.780
0.164,-1.048,-0.740,-3.208,-3.734,6.169
0.174,-1.054,-0.742,-2.332,0.803,1.929
0.184,-1.058,-0.742,-1.398,4.462,-1.601
0.194,-1.062,-0.739,-0.436,7.818,-4.592
0.207,-1.064,-0.734,0.458,11.409,-7.080
0.219,-1.065,-0.728,1.226,15.196,-8.923
0.231,-1.064,-0.724,1.919,18.932,-10.507
0.242,-1.062,-0.719,2.490,22.300,-11.801
0.252,-1.060,-0.717,2.902,25.370,-12.733
0.262,-1.058,-0.718,3.168,28.136,-13.350
0.271,-1.055,-0.720,3.337,30.415,-13.983
0.281,-1.051,-0.722,3.417,32.169,-14.641
0.290,-1.047,-0.722,3.412,33.288,-15.148
0.299,-1.043,-0.719,3.449,33.953,-15.587
0.307,-1.041,-0.716,3.637,34.301,-16.087
0.315,-1.037,-0.710,3.873,34.471,-16.553
0.324,-1.034,-0.702,4.125,34.572,-16.940
0.332,-1.030,-0.694,4.369,34.577,-17.256
0.340,-1.026,-0.685,4.599,34.517,-17.464
0.348,-1.020,-0.675,4.786,34.387,-17.499
0.355,-1.014,-0.666,4.918,34.169,-17.479
0.362,-1.006,-0.658,4.984,33.892,-17.511
0.369,-0.999,-0.652,4.973,33.593,-17.574
0.376,-0.992,-0.647,4.888,33.239,-17.596
0.382,-0.986,-0.643,4.795,32.791,-17.591
0.389,-0.980,-0.639,4.715,32.235,-17.559
0.396,-0.975,-0.634,4.680,31.576,-17.503
0.402,-0.971,-0.629,4.675,30.881,-17.404
0.409,-0.966,-0.623,4.692,30.167,-17.253
0.415,-0.961,-0.617,4.727,29.443,-17.073
0.421,-0.955,-0.610,4.756,28.701,-16.887
0.427,-0.949,-0.603,4.760,27.943,-16.697
0.433,-0.943,-0.597,4.699,27.171,-16.499
0.438,-0.938,-0.590,4.559,26.374,-16.261
0.442,-0.933,-0.584,4.384,25.558,-15.995
0.447,-0.928,-0.578,4.194,24.721,-15.720
0.451,-0.923,-0.572,3.989,23.862,-15.451
0.455,-0.918,-0.567,3.780,23.006,-15.177
0.459,-0.914,-0.562,3.590,22.153,-14.889
0.463,-0.911,-0.558,3.422,21.306,-14.576
0.467,-0.907,-0.553,3.239,20.466,-14.247
0.470,-0.904,-0.548,3.029,19.637,-13.916
0.473,-0.900,-0.544,2.786,18.821,-13.578
0.476,-0.897,-0.539,2.528,18.018,-13.236
0.478,-0.893,-0.535,2.285,17.250,-12.874
0.480,-0.889,-0.530,2.103,16.496,-12.505
0.483,-0.885,-0.526,1.915,15.743,-12.152
0.485,-0.881,-0.521,1.686,15.003,-11.822
0.487,-0.877,-0.517,1.451,14.295,-11.499
0.489,-0.874,-0.514,1.244,13.627,-11.171
0.491,-0.872,-0.510,1.079,12.975,-10.841
0.493,-0.870,-0.507,0.958,12.329,-10.503
0.494,-0.867,-0.503,0.849,11.702,-10.180
0.496,-0.865,-0.500,0.752,11.111,-9.868
0.498,-0.863,-0.497,0.642,10.545,-9.542
0.499,-0.861,-0.493,0.526,9.982,-9.217
0.500,-0.859,-0.490,0.367,9.438,-8.879
0.502,-0.856,-0.488,0.199,8.906,-8.541
0.503,-0.854,-0.485,0.036,8.375,-8.213
0.504,-0.852,-0.483,-0.121,7.848,-7.888
0.505,-0.850,-0.480,-0.272,7.332,-7.551
0.506,-0.848,-0.478,-0.445,6.848,-7.191
0.507,-0.846,-0.476,-0.637,6.340,-6.821
